Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2723172,-,-,-,35.5,-97.77,0,412,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Clearsky GHI,Dew Point,GHI,Cloud Type,Relative Humidity,Solar Zenith Angle,Wind Direction,Wind Speed,Precipitable Water
2021,6,2,22,0,23.5,652,15.200000000000001,652,1,59.61,47.39,58,0.6000000000000001,2.9000000000000004
2021,6,2,23,0,23.3,462,15.200000000000001,462,0,60.410000000000004,59.57,100,0.7000000000000001,2.8000000000000003
2021,6,3,0,0,22.5,260,16.3,260,0,67.99,71.53,139,0.8,2.7
2021,6,3,1,0,19.900000000000002,76,16.900000000000002,76,0,83.01,83.02,156,0.9,2.7
2021,6,3,2,0,18.2,0,15.8,0,1,86.10000000000001,94.02,166,1,2.6
2021,6,3,3,0,17.400000000000002,0,15.600000000000001,0,1,88.95,103.88,174,1.1,2.5
2021,6,3,4,0,16.7,0,15.3,0,1,91.49,112.23,182,1.1,2.4000000000000004
2021,6,3,5,0,16,0,15.100000000000001,0,1,94.54,118.42,191,1.2000000000000002,2.3000000000000003
2021,6,3,6,0,15.4,0,15.100000000000001,0,1,98.09,121.75,201,1.2000000000000002,2.2
2021,6,3,7,0,14.9,0,14.9,0,1,100,121.7,212,1.3,2.2
2021,6,3,8,0,14.4,0,14.4,0,1,100,118.29,220,1.4000000000000001,2.2
2021,6,3,9,0,14,0,14,0,7,100,112.02,224,1.3,2.3000000000000003
2021,6,3,10,0,13.700000000000001,0,13.700000000000001,0,8,100,103.62,229,1.3,2.3000000000000003
2021,6,3,11,0,13.8,0,13.8,0,8,100,93.72,233,1.2000000000000002,2.2
2021,6,3,12,0,16.400000000000002,83,15.700000000000001,81,8,95.76,82.7,240,1.9000000000000001,2.2
2021,6,3,13,0,18.6,272,16.6,272,0,88.32000000000001,71.19,243,1.4000000000000001,2.2
2021,6,3,14,0,22.5,479,16.8,479,1,70.22,59.22,256,1.2000000000000002,2.2
2021,6,3,15,0,24.700000000000003,672,16.5,672,0,60.38,47.04,216,0.7000000000000001,2.3000000000000003
2021,6,3,16,0,25.900000000000002,832,16.3,832,0,55.59,34.93,179,0.9,2.4000000000000004
2021,6,3,17,0,26.700000000000003,944,16.5,944,1,53.57,23.43,170,0.9,2.5
2021,6,3,18,0,27.3,996,16.7,996,1,52.49,14.57,169,0.8,2.6
2021,6,3,19,0,27.6,990,17,990,1,52.35,14.700000000000001,166,0.8,2.7
2021,6,3,20,0,27.700000000000003,926,17.1,666,3,52.56,23.66,162,1,2.8000000000000003
2021,6,3,21,0,27.5,807,17.2,587,3,53.300000000000004,35.19,164,1.5,2.9000000000000004
2021,6,3,22,0,26.900000000000002,648,17.2,648,1,55.49,47.300000000000004,162,2.1,2.9000000000000004
2021,6,3,23,0,26.200000000000003,459,17.7,459,0,59.660000000000004,59.47,162,2.4000000000000004,2.9000000000000004
2021,6,4,0,0,24.700000000000003,258,19.200000000000003,258,0,71.62,71.43,160,1.9000000000000001,2.9000000000000004
2021,6,4,1,0,22.1,76,18.8,76,0,81.77,82.92,159,1.5,2.8000000000000003
2021,6,4,2,0,20.900000000000002,0,18.1,0,0,83.78,93.91,163,1.8,2.8000000000000003
2021,6,4,3,0,20.400000000000002,0,17.8,0,1,85.27,103.77,171,2.2,2.8000000000000003
2021,6,4,4,0,20.200000000000003,0,17.8,0,1,86.23,112.11,182,2.8000000000000003,2.9000000000000004
2021,6,4,5,0,19.700000000000003,0,17.900000000000002,0,3,89.42,118.3,195,2.6,2.9000000000000004
2021,6,4,6,0,19,0,17.900000000000002,0,8,93.59,121.62,208,2.2,2.9000000000000004
2021,6,4,7,0,18.400000000000002,0,18,0,1,97.35000000000001,121.59,218,2.1,2.9000000000000004
2021,6,4,8,0,18.2,0,18,0,1,99.06,118.19,225,2.2,3
2021,6,4,9,0,18,0,18,0,7,100,111.95,229,2.1,3
2021,6,4,10,0,17.400000000000002,0,17.400000000000002,0,7,100,103.56,234,1.7000000000000002,2.9000000000000004
2021,6,4,11,0,17.2,0,17.2,0,1,100,93.68,241,1.4000000000000001,2.8000000000000003
2021,6,4,12,0,19.400000000000002,79,18.6,79,0,95.14,82.67,244,2.3000000000000003,2.6
2021,6,4,13,0,21.5,264,19.1,264,1,86.37,71.17,236,2.1,2.5
2021,6,4,14,0,24.200000000000003,470,18.8,422,7,71.67,59.2,222,2.4000000000000004,2.5
2021,6,4,15,0,26,664,18.5,590,8,63.28,47.02,204,2.5,2.5
2021,6,4,16,0,27.200000000000003,823,18.3,711,7,58.31,34.9,188,2.6,2.6
2021,6,4,17,0,27.900000000000002,938,18.2,875,8,55.49,23.39,178,2.8000000000000003,2.6
2021,6,4,18,0,28.400000000000002,1004,18,1004,1,53.300000000000004,14.48,172,3,2.7
2021,6,4,19,0,28.6,1003,17.8,1003,0,52.120000000000005,14.58,168,3.1,2.7
2021,6,4,20,0,28.6,940,17.7,940,0,51.730000000000004,23.56,164,3.3000000000000003,2.8000000000000003
2021,6,4,21,0,28.3,823,17.7,823,0,52.53,35.09,161,3.5,2.8000000000000003
2021,6,4,22,0,27.8,660,17.6,660,0,53.95,47.21,160,3.7,2.9000000000000004
2021,6,4,23,0,26.700000000000003,468,17.900000000000002,468,0,58.58,59.38,159,3.5,2.9000000000000004
2021,6,5,0,0,25.3,265,18.8,265,0,67.44,71.34,159,2.8000000000000003,2.9000000000000004
2021,6,5,1,0,22.900000000000002,80,19,80,0,78.63,82.82000000000001,162,2.1,2.8000000000000003
2021,6,5,2,0,21.700000000000003,0,18.7,0,3,83.17,93.81,167,2.1,2.8000000000000003
2021,6,5,3,0,21.200000000000003,0,18.7,0,3,85.88,103.66,173,2.2,2.8000000000000003
2021,6,5,4,0,20.6,0,18.7,0,8,89.07000000000001,112,179,2.2,2.8000000000000003
2021,6,5,5,0,20,0,18.7,0,8,92.07000000000001,118.18,183,2.2,2.8000000000000003
2021,6,5,6,0,19.5,0,18.6,0,7,94.68,121.51,186,2.2,2.8000000000000003
2021,6,5,7,0,19,0,18.6,0,7,97.31,121.48,186,2.1,2.8000000000000003
2021,6,5,8,0,18.6,0,18.5,0,6,99.61,118.10000000000001,186,2,2.8000000000000003
2021,6,5,9,0,18.2,0,18.2,0,8,100,111.87,185,1.9000000000000001,2.8000000000000003
2021,6,5,10,0,17.900000000000002,0,17.900000000000002,0,1,100,103.51,185,1.7000000000000002,2.8000000000000003
2021,6,5,11,0,17.8,0,17.8,0,7,100,93.64,187,1.6,2.8000000000000003
2021,6,5,12,0,19.1,79,18.5,66,7,96.04,82.64,188,2.3000000000000003,2.8000000000000003
2021,6,5,13,0,20.900000000000002,263,18.7,263,1,87.10000000000001,71.14,195,2.3000000000000003,2.8000000000000003
2021,6,5,14,0,22.6,464,18.6,421,8,78.23,59.18,192,2.2,2.9000000000000004
2021,6,5,15,0,23.200000000000003,654,18.5,573,8,75.05,47.01,169,2.2,3
2021,6,5,16,0,23.5,812,18.5,496,6,73.66,34.88,155,2.6,3.2
2021,6,5,17,0,23.900000000000002,927,18.6,355,6,72.35000000000001,23.35,152,2.8000000000000003,3.3000000000000003
2021,6,5,18,0,24.5,984,18.8,489,6,70.75,14.4,151,2.7,3.5
2021,6,5,19,0,25,983,19,610,7,69.49,14.46,151,2.8000000000000003,3.6
2021,6,5,20,0,25.200000000000003,922,19.200000000000003,359,6,69.35000000000001,23.46,151,2.8000000000000003,3.8000000000000003
2021,6,5,21,0,25,805,19.400000000000002,486,7,71.10000000000001,35,150,2.8000000000000003,4
2021,6,5,22,0,24.5,647,19.700000000000003,577,8,74.75,47.13,150,2.7,4.1000000000000005
2021,6,5,23,0,23.8,460,20.200000000000003,103,6,80.38,59.300000000000004,148,2.4000000000000004,4.1000000000000005
2021,6,6,0,0,22.700000000000003,261,20.900000000000002,176,7,89.75,71.25,143,1.5,4.1000000000000005
2021,6,6,1,0,21.200000000000003,80,20.700000000000003,30,7,97.09,82.73,137,1.1,4.1000000000000005
2021,6,6,2,0,20.5,0,20.5,0,8,100,93.71000000000001,133,1.4000000000000001,4
2021,6,6,3,0,20.3,0,20.3,0,1,100,103.55,133,1.8,4
2021,6,6,4,0,20.200000000000003,0,20.200000000000003,0,1,100,111.88,137,2.1,4
2021,6,6,5,0,20,0,20,0,1,100,118.07000000000001,144,2.1,3.9000000000000004
2021,6,6,6,0,19.8,0,19.8,0,7,100,121.4,152,2,3.9000000000000004
2021,6,6,7,0,19.5,0,19.5,0,1,100,121.38,162,1.9000000000000001,3.9000000000000004
2021,6,6,8,0,19.200000000000003,0,19.200000000000003,0,8,100,118.02,171,1.7000000000000002,3.9000000000000004
2021,6,6,9,0,18.8,0,18.8,0,8,100,111.81,177,1.6,3.8000000000000003
2021,6,6,10,0,18.5,0,18.5,0,8,100,103.46000000000001,182,1.5,3.8000000000000003
2021,6,6,11,0,18.400000000000002,0,18.400000000000002,0,7,100,93.60000000000001,180,1.5,3.7
2021,6,6,12,0,19.3,80,19.200000000000003,80,0,99.16,82.61,166,2.4000000000000004,3.7
2021,6,6,13,0,20.5,261,19.8,261,0,95.93,71.13,160,2.9000000000000004,3.6
2021,6,6,14,0,22.1,462,20.200000000000003,462,1,88.87,59.17,172,3.5,3.6
2021,6,6,15,0,23.5,650,20,650,1,80.76,47,176,3.6,3.7
2021,6,6,16,0,24.700000000000003,807,19.900000000000002,807,1,74.51,34.87,174,3.6,3.7
2021,6,6,17,0,25.400000000000002,918,19.8,918,1,71.23,23.32,172,3.6,3.8000000000000003
2021,6,6,18,0,25.900000000000002,969,19.8,762,8,69.29,14.33,170,3.6,4
2021,6,6,19,0,26,965,19.900000000000002,752,7,69.14,14.35,167,3.6,4.1000000000000005
2021,6,6,20,0,25.8,902,20,729,8,70.58,23.36,161,3.6,4.3
2021,6,6,21,0,25.3,787,20.3,702,7,73.8,34.92,155,3.7,4.4
2021,6,6,22,0,24.8,630,20.700000000000003,214,6,77.82000000000001,47.04,149,3.6,4.5
2021,6,6,23,0,24,444,21.3,207,6,84.7,59.21,144,3.2,4.6000000000000005
2021,6,7,0,0,23.1,249,21.6,154,6,91.46000000000001,71.16,143,2.5,4.7
2021,6,7,1,0,22.200000000000003,75,21.700000000000003,27,6,96.94,82.64,142,2,4.7
2021,6,7,2,0,21.8,0,21.700000000000003,0,7,99.56,93.61,141,2.2,4.6000000000000005
2021,6,7,3,0,21.900000000000002,0,21.8,0,7,99.49000000000001,103.45,149,2.9000000000000004,4.6000000000000005
2021,6,7,4,0,22,0,21.900000000000002,0,7,99.15,111.78,159,3.3000000000000003,4.5
2021,6,7,5,0,21.900000000000002,0,21.900000000000002,0,7,99.86,117.96000000000001,168,3.1,4.6000000000000005
2021,6,7,6,0,21.8,0,21.8,0,7,100,121.3,178,2.9000000000000004,4.6000000000000005
2021,6,7,7,0,21.700000000000003,0,21.700000000000003,0,1,100,121.29,184,2.9000000000000004,4.5
2021,6,7,8,0,21.5,0,21.5,0,1,100,117.94,184,2.7,4.5
2021,6,7,9,0,21.200000000000003,0,21.200000000000003,0,7,100,111.75,179,2.4000000000000004,4.4
2021,6,7,10,0,20.900000000000002,0,20.900000000000002,0,9,100,103.41,175,2.2,4.3
2021,6,7,11,0,20.900000000000002,0,20.900000000000002,0,9,100,93.57000000000001,175,2.4000000000000004,4.2
2021,6,7,12,0,21.400000000000002,78,21.400000000000002,47,7,100,82.59,176,2.9000000000000004,4.2
2021,6,7,13,0,22.3,256,21.900000000000002,116,7,97.3,71.11,179,3.1,4.1000000000000005
2021,6,7,14,0,23.5,455,22.1,143,7,92.13,59.160000000000004,181,2.9000000000000004,4.1000000000000005
2021,6,7,15,0,25,645,22,109,7,83.7,46.99,179,2.7,4
2021,6,7,16,0,26.5,804,22.200000000000003,225,7,77.09,34.86,164,2.5,4
2021,6,7,17,0,27.400000000000002,917,22.400000000000002,716,7,74.21000000000001,23.3,141,2.5,4.1000000000000005
2021,6,7,18,0,27.900000000000002,975,22.5,772,7,72.36,14.26,128,2.9000000000000004,4.1000000000000005
2021,6,7,19,0,27.700000000000003,975,22.3,735,7,72.25,14.25,122,3.1,4.2
2021,6,7,20,0,26.8,914,22.1,718,7,75.49,23.27,120,3.3000000000000003,4.3
2021,6,7,21,0,26.400000000000002,798,22.200000000000003,655,7,77.56,34.83,123,3.3000000000000003,4.4
2021,6,7,22,0,26.200000000000003,642,22.3,468,7,79.02,46.96,126,3.2,4.3
2021,6,7,23,0,25.8,455,22.400000000000002,380,7,81.75,59.13,127,2.6,4.2
2021,6,8,0,0,25.1,258,22.8,258,1,87.14,71.07000000000001,124,1.9000000000000001,4.1000000000000005
2021,6,8,1,0,23.8,79,22.5,79,0,92.55,82.55,122,1.6,4.1000000000000005
2021,6,8,2,0,23.3,0,22.200000000000003,0,0,93.60000000000001,93.51,126,2.1,4.2
2021,6,8,3,0,22.900000000000002,0,22.1,0,0,95.27,103.35000000000001,132,2.3000000000000003,4.2
2021,6,8,4,0,22.5,0,22,0,0,97.29,111.68,142,2.3000000000000003,4.2
2021,6,8,5,0,22.1,0,22.1,0,3,99.87,117.86,153,2.2,4.2
2021,6,8,6,0,21.8,0,21.8,0,0,100,121.2,165,1.9000000000000001,4.2
2021,6,8,7,0,21.700000000000003,0,21.700000000000003,0,0,100,121.21000000000001,178,1.8,4
2021,6,8,8,0,21.5,0,21.5,0,0,100,117.87,185,1.7000000000000002,3.9000000000000004
2021,6,8,9,0,21.400000000000002,0,21.400000000000002,0,1,100,111.7,185,1.5,3.8000000000000003
2021,6,8,10,0,21.1,0,21.1,0,8,100,103.37,179,1.3,3.8000000000000003
2021,6,8,11,0,21,0,21,0,7,100,93.54,165,1.1,3.8000000000000003
2021,6,8,12,0,22.200000000000003,78,22.200000000000003,30,7,100,82.58,147,1.6,3.9000000000000004
2021,6,8,13,0,23.200000000000003,257,22.6,14,7,96.16,71.10000000000001,132,1.9000000000000001,4
2021,6,8,14,0,24.5,456,23,231,8,91.64,59.160000000000004,121,1.8,4
2021,6,8,15,0,25.8,645,23.200000000000003,645,1,85.75,46.99,112,1.9000000000000001,4
2021,6,8,16,0,26.8,803,23.200000000000003,803,1,80.92,34.85,110,2.1,4
2021,6,8,17,0,27.6,918,23.200000000000003,918,1,76.97,23.28,114,2,3.9000000000000004
2021,6,8,18,0,28.200000000000003,973,23.200000000000003,250,3,74.19,14.200000000000001,123,1.7000000000000002,3.9000000000000004
2021,6,8,19,0,28.5,974,23.1,187,3,72.57000000000001,14.15,139,1.4000000000000001,3.9000000000000004
2021,6,8,20,0,28.8,914,23,446,3,70.78,23.18,151,1.3,3.9000000000000004
2021,6,8,21,0,28.8,798,22.700000000000003,798,1,69.79,34.75,147,1.4000000000000001,4
2021,6,8,22,0,28.700000000000003,637,22.6,551,7,69.78,46.88,148,1.5,4.2
2021,6,8,23,0,28.3,448,22.8,429,7,72.16,59.050000000000004,166,1.4000000000000001,4.3
2021,6,9,0,0,27.200000000000003,252,23.700000000000003,252,0,81.36,70.99,177,1.1,4.3
2021,6,9,1,0,25.400000000000002,78,23.1,78,0,86.97,82.46000000000001,179,0.9,4.1000000000000005
2021,6,9,2,0,24.8,0,22.3,0,0,86.08,93.42,172,0.9,4.1000000000000005
2021,6,9,3,0,24.1,0,22.200000000000003,0,0,89.05,103.26,176,0.9,4
2021,6,9,4,0,23.3,0,22.1,0,0,92.91,111.58,179,0.9,4
2021,6,9,5,0,22.8,0,22.1,0,0,95.77,117.76,178,1,4
2021,6,9,6,0,22.400000000000002,0,22.200000000000003,0,0,98.96000000000001,121.11,178,1.2000000000000002,3.9000000000000004
2021,6,9,7,0,22.1,0,22.1,0,0,100,121.13,178,1.3,3.9000000000000004
2021,6,9,8,0,21.8,0,21.8,0,0,100,117.81,174,1.3,3.9000000000000004
2021,6,9,9,0,21.6,0,21.6,0,0,100,111.65,166,1.3,3.9000000000000004
2021,6,9,10,0,21.5,0,21.5,0,0,100,103.34,157,1.4000000000000001,3.9000000000000004
2021,6,9,11,0,22,0,22,0,0,100,93.52,153,1.8,4
2021,6,9,12,0,24,74,23.5,74,1,97.12,82.57000000000001,156,3.2,4.1000000000000005
2021,6,9,13,0,25.700000000000003,250,24.1,250,0,90.72,71.10000000000001,165,3.4000000000000004,4.1000000000000005
2021,6,9,14,0,27.400000000000002,449,24.400000000000002,449,0,83.78,59.160000000000004,170,3.7,4
2021,6,9,15,0,28.8,638,24.400000000000002,638,1,76.98,46.99,171,3.7,4
2021,6,9,16,0,29.8,798,24.200000000000003,798,1,72.01,34.85,168,3.8000000000000003,3.9000000000000004
2021,6,9,17,0,30.400000000000002,913,23.900000000000002,913,0,68.41,23.26,166,3.8000000000000003,3.8000000000000003
2021,6,9,18,0,30.8,964,24,964,0,67.11,14.15,163,3.8000000000000003,3.9000000000000004
2021,6,9,19,0,30.900000000000002,967,24.200000000000003,967,0,67.63,14.06,162,3.8000000000000003,3.9000000000000004
2021,6,9,20,0,30.8,910,24.5,910,1,69.06,23.1,161,3.7,3.9000000000000004
2021,6,9,21,0,30.5,802,24.6,802,0,71.01,34.67,162,3.5,3.8000000000000003
2021,6,9,22,0,30.1,644,24.8,644,1,73.42,46.800000000000004,163,3.3000000000000003,3.8000000000000003
2021,6,9,23,0,29.400000000000002,456,25.1,456,0,77.91,58.97,162,2.8000000000000003,3.8000000000000003
2021,6,10,0,0,28.3,259,25.400000000000002,259,0,84.4,70.91,159,2.2,3.7
2021,6,10,1,0,27,80,25.1,80,0,89.52,82.38,160,2,3.6
2021,6,10,2,0,26.1,0,25,0,0,93.84,93.34,164,2,3.6
2021,6,10,3,0,25.5,0,25,0,0,97.19,103.17,166,2,3.6
2021,6,10,4,0,25,0,25,0,0,100,111.49000000000001,169,2.1,3.5
2021,6,10,5,0,24.400000000000002,0,24.400000000000002,0,0,100,117.67,173,2.1,3.5
2021,6,10,6,0,23.900000000000002,0,23.900000000000002,0,0,100,121.03,177,1.8,3.5
2021,6,10,7,0,23.5,0,23.5,0,0,100,121.06,182,1.6,3.5
2021,6,10,8,0,23.1,0,23.1,0,0,100,117.75,187,1.5,3.6
2021,6,10,9,0,22.8,0,22.8,0,0,100,111.61,191,1.4000000000000001,3.5
2021,6,10,10,0,22.5,0,22.5,0,0,100,103.31,191,1.3,3.4000000000000004
2021,6,10,11,0,22.5,0,22.5,0,0,100,93.51,189,1.4000000000000001,3.2
2021,6,10,12,0,24.1,79,23.6,79,0,97.12,82.56,186,2.5,3.1
2021,6,10,13,0,25.700000000000003,261,24,261,0,90.24,71.10000000000001,182,2.5,3
2021,6,10,14,0,27.8,464,24.1,464,1,80.32000000000001,59.160000000000004,183,2.7,2.9000000000000004
2021,6,10,15,0,29.6,654,24,654,0,71.8,47,180,2.6,2.9000000000000004
2021,6,10,16,0,31,813,24,813,0,66.22,34.86,175,2.5,3
2021,6,10,17,0,31.8,928,24.1,928,0,63.78,23.25,171,2.6,3
2021,6,10,18,0,32.4,987,24.200000000000003,987,0,62.01,14.1,167,2.8000000000000003,3.1
2021,6,10,19,0,32.7,986,24.3,986,0,61.31,13.97,165,2.9000000000000004,3.2
2021,6,10,20,0,32.9,926,24.400000000000002,926,0,61.2,23.02,164,3.1,3.3000000000000003
2021,6,10,21,0,32.7,810,24.5,810,0,62.300000000000004,34.59,163,3.2,3.4000000000000004
2021,6,10,22,0,32.1,649,24.700000000000003,649,0,64.88,46.730000000000004,162,3.3000000000000003,3.5
2021,6,10,23,0,31.1,457,24.900000000000002,457,0,69.83,58.89,161,3.3000000000000003,3.6
2021,6,11,0,0,29.700000000000003,256,25.3,256,0,77.2,70.83,162,3.2,3.7
2021,6,11,1,0,28.3,79,25.200000000000003,79,0,83.45,82.3,166,3.4000000000000004,3.7
2021,6,11,2,0,27.200000000000003,0,25.200000000000003,0,7,88.83,93.26,170,3.3000000000000003,3.6
2021,6,11,3,0,26.3,0,25.200000000000003,0,0,93.62,103.08,171,3.1,3.4000000000000004
2021,6,11,4,0,25.5,0,25.1,0,0,97.81,111.4,171,3,3.3000000000000003
2021,6,11,5,0,24.8,0,24.8,0,0,100,117.59,172,3,3.2
2021,6,11,6,0,24.400000000000002,0,24.400000000000002,0,0,100,120.95,171,2.9000000000000004,3.1
2021,6,11,7,0,23.900000000000002,0,23.900000000000002,0,0,100,120.99000000000001,171,2.9000000000000004,3.1
2021,6,11,8,0,23.6,0,23.6,0,0,100,117.7,171,2.9000000000000004,3.2
2021,6,11,9,0,23.400000000000002,0,23.400000000000002,0,0,100,111.57000000000001,171,3,3.2
2021,6,11,10,0,23.200000000000003,0,23.200000000000003,0,8,100,103.29,170,3.2,3.2
2021,6,11,11,0,23.1,0,23.1,0,7,100,93.5,170,3.5,3.2
2021,6,11,12,0,24.1,78,23.5,77,8,96.36,82.56,172,4.1000000000000005,3.2
2021,6,11,13,0,25.6,257,24,257,0,90.66,71.10000000000001,184,4.9,3.3000000000000003
2021,6,11,14,0,27.400000000000002,456,24.1,456,0,82.07000000000001,59.17,188,5.300000000000001,3.4000000000000004
2021,6,11,15,0,29.200000000000003,642,24,642,0,73.54,47.01,188,5.4,3.5
2021,6,11,16,0,30.700000000000003,797,24,797,0,67.38,34.86,189,5.300000000000001,3.7
2021,6,11,17,0,31.8,908,24,908,0,63.49,23.25,190,5.2,3.8000000000000003
2021,6,11,18,0,32.4,979,24,979,0,61.370000000000005,14.06,189,5.1000000000000005,3.9000000000000004
2021,6,11,19,0,32.7,979,23.900000000000002,979,1,59.96,13.89,187,5.1000000000000005,3.9000000000000004
2021,6,11,20,0,32.6,921,23.8,921,1,59.82,22.94,184,5,3.9000000000000004
2021,6,11,21,0,32.300000000000004,801,23.8,668,8,61.1,34.52,182,4.6000000000000005,4
2021,6,11,22,0,31.5,643,24.200000000000003,385,7,65.48,46.65,178,4,4.1000000000000005
2021,6,11,23,0,30.5,456,25,456,1,72.31,58.82,166,3.4000000000000004,4.2
2021,6,12,0,0,28.900000000000002,259,25.400000000000002,259,0,81.34,70.76,155,3.1,4.2
2021,6,12,1,0,27.3,81,25.3,81,0,89,82.23,149,3.1,4.3
2021,6,12,2,0,26.400000000000002,0,25.200000000000003,0,1,93.03,93.18,149,3.3000000000000003,4.4
2021,6,12,3,0,25.700000000000003,0,25,0,1,95.79,103,149,3.2,4.4
2021,6,12,4,0,25.1,0,24.700000000000003,0,1,97.87,111.32000000000001,152,2.9000000000000004,4.4
2021,6,12,5,0,24.6,0,24.5,0,7,99.51,117.51,162,2.6,4.4
2021,6,12,6,0,24.200000000000003,0,24.200000000000003,0,9,100,120.88,174,2.2,4.2
2021,6,12,7,0,23.900000000000002,0,23.900000000000002,0,9,100,120.93,184,1.8,4.1000000000000005
2021,6,12,8,0,23.400000000000002,0,23.400000000000002,0,6,100,117.66,183,0.9,4.2
2021,6,12,9,0,23.400000000000002,0,23.400000000000002,0,9,100,111.54,142,0.5,4.3
2021,6,12,10,0,23.3,0,23.3,0,6,100,103.28,80,0.5,4.3
2021,6,12,11,0,23.1,0,23.1,0,6,100,93.49,51,0.5,4.1000000000000005
2021,6,12,12,0,24,75,24,33,6,99.73,82.56,9,1.1,4
2021,6,12,13,0,25.1,252,24.3,106,6,95.48,71.11,357,2,3.9000000000000004
2021,6,12,14,0,26.400000000000002,449,24.200000000000003,318,7,87.57000000000001,59.18,360,3,3.9000000000000004
2021,6,12,15,0,27.900000000000002,638,23.700000000000003,516,7,78.17,47.02,1,3.5,3.8000000000000003
2021,6,12,16,0,29,795,23.6,795,0,72.5,34.87,5,3.6,3.8000000000000003
2021,6,12,17,0,29.8,908,23.6,908,0,69.25,23.25,9,3.5,3.8000000000000003
2021,6,12,18,0,30.700000000000003,974,23.6,974,1,66.1,14.030000000000001,13,3.3000000000000003,3.8000000000000003
2021,6,12,19,0,31.400000000000002,975,23.8,975,0,64.09,13.81,20,2.9000000000000004,3.8000000000000003
2021,6,12,20,0,31.900000000000002,917,24,917,0,62.89,22.86,28,2.5,3.8000000000000003
2021,6,12,21,0,31.900000000000002,811,24,811,0,63.14,34.45,41,2.1,3.7
2021,6,12,22,0,31.5,654,24.200000000000003,654,0,65.29,46.58,56,1.8,3.7
2021,6,12,23,0,31,465,24.900000000000002,465,0,69.99,58.75,70,1.4000000000000001,3.7
2021,6,13,0,0,29.8,266,25.8,266,0,78.94,70.69,81,1,3.7
2021,6,13,1,0,27.900000000000002,84,24.900000000000002,84,0,83.60000000000001,82.15,93,0.8,3.7
2021,6,13,2,0,27,0,23.900000000000002,0,0,83.41,93.10000000000001,101,0.9,3.6
2021,6,13,3,0,26.5,0,23.8,0,0,84.95,102.92,108,0.9,3.6
2021,6,13,4,0,26.1,0,23.700000000000003,0,0,86.51,111.25,110,0.8,3.6
2021,6,13,5,0,25.700000000000003,0,23.700000000000003,0,0,88.49,117.44,110,0.8,3.6
2021,6,13,6,0,25.5,0,23.6,0,0,89.39,120.82000000000001,94,0.7000000000000001,3.6
2021,6,13,7,0,25,0,23.6,0,0,91.92,120.88,62,0.6000000000000001,3.6
2021,6,13,8,0,24.3,0,23.6,0,8,95.69,117.62,50,0.6000000000000001,3.6
2021,6,13,9,0,23.700000000000003,0,23.6,0,1,99.3,111.52,50,0.7000000000000001,3.7
2021,6,13,10,0,23.3,0,23.3,0,8,100,103.27,54,0.8,3.9000000000000004
2021,6,13,11,0,23.200000000000003,0,23.200000000000003,0,6,100,93.49,59,0.9,4
2021,6,13,12,0,24.6,76,24,39,6,96.58,82.57000000000001,64,1.9000000000000001,4.2
2021,6,13,13,0,25.6,254,24.3,37,6,92.47,71.12,66,2.5,4.2
2021,6,13,14,0,27.200000000000003,449,24.6,193,6,85.60000000000001,59.2,70,2.6,4.4
2021,6,13,15,0,28.700000000000003,633,24.8,369,7,79.39,47.04,76,2.5,4.6000000000000005
2021,6,13,16,0,29.8,790,24.900000000000002,725,8,74.82000000000001,34.89,79,2.5,4.7
2021,6,13,17,0,30.6,903,24.8,903,1,71.27,23.26,79,2.6,4.7
2021,6,13,18,0,31,967,24.8,629,8,69.61,14,79,2.6,4.7
2021,6,13,19,0,31.3,970,24.8,846,8,68.61,13.74,82,2.5,4.6000000000000005
2021,6,13,20,0,31.400000000000002,917,24.900000000000002,850,8,68.52,22.79,87,2.6,4.4
2021,6,13,21,0,31.3,807,25,807,1,69.22,34.38,87,2.3000000000000003,4.3
2021,6,13,22,0,30.8,651,25.200000000000003,22,7,71.93,46.52,74,1.7000000000000002,4.3
2021,6,13,23,0,30.200000000000003,467,25.5,11,6,75.86,58.68,60,1.5,4.1000000000000005
2021,6,14,0,0,29.1,268,25.900000000000002,16,7,82.88,70.62,65,1.3,4
2021,6,14,1,0,27,88,25,48,7,88.71000000000001,82.08,74,1.2000000000000002,3.7
