Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2753970,-,-,-,35.34,-97.49,0,381,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,GHI,Clearsky GHI,Dew Point,Cloud Type,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Speed,Wind Direction
2021,4,17,1,0,8.8,0,0,5.800000000000001,4,81.34,89.57000000000001,1.3,4.5,346
2021,4,17,2,0,8.1,0,0,5.4,4,83.07000000000001,101.7,1.3,4.5,345
2021,4,17,3,0,7.4,0,0,4.9,5,84.19,112.57000000000001,1.2000000000000002,4.6000000000000005,343
2021,4,17,4,0,6.800000000000001,0,0,4.4,4,84.41,122.10000000000001,1.2000000000000002,4.6000000000000005,343
2021,4,17,5,0,6.2,0,0,3.9000000000000004,4,85.16,129.46,1.1,4.3,342
2021,4,17,6,0,5.5,0,0,3.6,4,87.32000000000001,133.57,1.1,3.9000000000000004,339
2021,4,17,7,0,5,0,0,3.3000000000000003,4,88.8,133.52,1,3.9000000000000004,338
2021,4,17,8,0,4.5,0,0,3,0,90.03,129.33,1,4,339
2021,4,17,9,0,3.9000000000000004,0,0,2.6,0,91.25,121.91,1,4.1000000000000005,341
2021,4,17,10,0,3.3000000000000003,0,0,2.1,0,92.15,112.34,1.1,4,341
2021,4,17,11,0,2.8000000000000003,0,0,1.8,4,92.97,101.44,1.1,3.8000000000000003,339
2021,4,17,12,0,3,0,0,1.6,7,90.7,89.32000000000001,1.1,3.9000000000000004,335
2021,4,17,13,0,5.5,177,177,1.6,0,76.10000000000001,77.60000000000001,1.1,4.5,342
2021,4,17,14,0,8.3,400,400,1.3,1,61.43,65.4,1.1,5,353
2021,4,17,15,0,10.200000000000001,614,614,1.3,1,54.18,53.34,1.1,4.9,352
2021,4,17,16,0,11.700000000000001,246,790,1.7000000000000002,4,50.480000000000004,41.86,1.2000000000000002,4.7,348
2021,4,17,17,0,13,468,918,2.3000000000000003,2,48.160000000000004,31.900000000000002,1.2000000000000002,4.6000000000000005,344
2021,4,17,18,0,14.100000000000001,262,985,2.7,4,46.21,25.490000000000002,1.2000000000000002,4.6000000000000005,343
2021,4,17,19,0,14.700000000000001,276,981,3,4,45.37,25.54,1.3,4.7,343
2021,4,17,20,0,15.100000000000001,600,914,3.2,4,45,32.03,1.3,4.7,344
2021,4,17,21,0,15.100000000000001,138,786,3.3000000000000003,4,45.22,42.03,1.3,4.5,345
2021,4,17,22,0,14.600000000000001,114,608,3.2,4,46.24,53.5,1.3,4.4,348
2021,4,17,23,0,13.600000000000001,105,395,3.1,4,49.11,65.56,1.3,4,350
2021,4,18,0,0,11.700000000000001,108,173,3.8000000000000003,4,58.550000000000004,77.75,1.3,2.6,351
2021,4,18,1,0,8.9,0,0,4.7,4,74.82000000000001,89.43,1.3,1.5,350
2021,4,18,2,0,7.7,0,0,4.4,4,79.53,101.52,1.3,1.4000000000000001,350
2021,4,18,3,0,6.9,0,0,4.1000000000000005,4,82.36,112.36,1.3,1.3,347
2021,4,18,4,0,6.300000000000001,0,0,3.8000000000000003,4,83.98,121.85000000000001,1.4000000000000001,1.3,337
2021,4,18,5,0,5.800000000000001,0,0,3.5,4,85.26,129.17000000000002,1.4000000000000001,1.3,326
2021,4,18,6,0,5.5,0,0,3.3000000000000003,1,85.54,133.23,1.3,1.4000000000000001,320
2021,4,18,7,0,5.1000000000000005,0,0,3,4,86.53,133.17000000000002,1.3,1.5,317
2021,4,18,8,0,4.800000000000001,0,0,2.9000000000000004,4,87.25,128.99,1.3,1.8,311
2021,4,18,9,0,4.9,0,0,2.8000000000000003,4,86.24,121.60000000000001,1.2000000000000002,2.1,309
2021,4,18,10,0,4.4,0,0,2.5,0,87.71000000000001,112.05,1.2000000000000002,2.1,308
2021,4,18,11,0,4.1000000000000005,0,0,2.3000000000000003,0,87.76,101.18,1.1,2.2,307
2021,4,18,12,0,4.5,0,0,2,0,84.07000000000001,89.11,1,2.9000000000000004,304
2021,4,18,13,0,6.7,18,181,2.2,5,72.8,77.36,1,3.2,301
2021,4,18,14,0,10.600000000000001,407,407,1.9000000000000001,0,54.85,65.16,0.9,3.5,310
2021,4,18,15,0,13.600000000000001,624,624,1.1,0,42.51,53.09,0.8,4,315
2021,4,18,16,0,15.100000000000001,804,804,0.5,0,37,41.59,0.8,4,316
2021,4,18,17,0,16.1,689,935,0.2,2,34,31.59,0.7000000000000001,3.9000000000000004,317
2021,4,18,18,0,17,1000,1000,0.1,0,31.92,25.13,0.7000000000000001,3.7,318
2021,4,18,19,0,17.5,1000,1000,0.2,0,31.13,25.22,0.7000000000000001,3.5,320
2021,4,18,20,0,17.8,933,933,0.4,0,30.84,31.79,0.7000000000000001,3.3000000000000003,321
2021,4,18,21,0,17.8,799,799,0.4,0,30.94,41.83,0.8,3.1,322
2021,4,18,22,0,17.5,618,618,0.4,0,31.48,53.34,0.8,2.8000000000000003,325
2021,4,18,23,0,16.6,402,402,0.8,0,34.29,65.42,0.8,2.2,330
2021,4,19,0,0,13.700000000000001,177,177,5.6000000000000005,0,58.13,77.60000000000001,0.8,0.9,350
2021,4,19,1,0,12.100000000000001,0,0,2,0,50.230000000000004,89.3,0.8,1.1,20
2021,4,19,2,0,11.700000000000001,0,0,1.4000000000000001,0,49.07,101.34,0.8,0.8,55
2021,4,19,3,0,11.8,0,0,0.4,0,45.62,112.15,0.8,0.8,102
2021,4,19,4,0,10.5,0,0,0.5,0,49.800000000000004,121.60000000000001,0.8,0.9,150
2021,4,19,5,0,9.3,0,0,0.4,0,53.910000000000004,128.87,0.8,1.2000000000000002,179
2021,4,19,6,0,7.5,0,0,0.7000000000000001,0,61.870000000000005,132.89000000000001,0.8,1.3,196
2021,4,19,7,0,6,0,0,0.8,0,69.13,132.81,0.8,1.4000000000000001,208
2021,4,19,8,0,5.2,0,0,0.7000000000000001,0,72.72,128.65,0.7000000000000001,1.5,217
2021,4,19,9,0,4.7,0,0,0.6000000000000001,0,74.74,121.28,0.7000000000000001,1.6,224
2021,4,19,10,0,4.3,0,0,0.5,0,76.41,111.77,0.7000000000000001,1.8,229
2021,4,19,11,0,4,0,0,0.4,0,77.54,100.92,0.7000000000000001,1.9000000000000001,231
2021,4,19,12,0,5.4,12,12,0.8,0,72.18,88.89,0.7000000000000001,2.4000000000000004,231
2021,4,19,13,0,8.700000000000001,187,187,0.9,0,58.17,77.13,0.7000000000000001,3.6,227
2021,4,19,14,0,12.200000000000001,413,413,2.3000000000000003,0,50.96,64.93,0.7000000000000001,3.5,219
2021,4,19,15,0,16.6,629,629,2.2,0,37.96,52.84,0.7000000000000001,4,219
2021,4,19,16,0,19.700000000000003,805,805,2,0,30.7,41.32,0.8,4.1000000000000005,221
2021,4,19,17,0,21.400000000000002,930,930,2.4000000000000004,0,28.490000000000002,31.28,0.9,4,225
2021,4,19,18,0,22.5,996,996,2.8000000000000003,0,27.46,24.79,0.9,3.9000000000000004,228
2021,4,19,19,0,23.200000000000003,992,992,3.1,0,26.87,24.900000000000002,1,3.7,230
2021,4,19,20,0,23.5,924,924,3.2,0,26.5,31.54,1,3.4000000000000004,230
2021,4,19,21,0,23.3,795,795,3.1,0,26.63,41.65,1,3.2,229
2021,4,19,22,0,22.700000000000003,612,612,3.1,0,27.66,53.18,1.1,3,226
2021,4,19,23,0,21.3,399,399,6.7,0,38.72,65.27,1.1,1.9000000000000001,215
2021,4,20,0,0,17.2,176,176,9.200000000000001,0,59.2,77.45,1.1,1.3,197
2021,4,20,1,0,13.9,0,0,6.2,0,59.71,89.16,1.1,1.6,191
2021,4,20,2,0,13.200000000000001,0,0,5.9,0,61.13,101.16,1.2000000000000002,1.7000000000000002,193
2021,4,20,3,0,13.100000000000001,0,0,5.9,7,61.45,111.94,1.2000000000000002,1.3,210
2021,4,20,4,0,11.600000000000001,0,0,5.9,5,67.81,121.35000000000001,1.3,1,318
2021,4,20,5,0,9.9,0,0,5.2,5,72.74,128.57,1.4000000000000001,3.3000000000000003,357
2021,4,20,6,0,7.4,0,0,3.6,0,76.91,132.56,1.5,5.300000000000001,5
2021,4,20,7,0,4.800000000000001,0,0,0.7000000000000001,0,74.97,132.47,1.4000000000000001,6.4,9
2021,4,20,8,0,3,0,0,-1.6,0,71.68,128.32,1.4000000000000001,6.300000000000001,7
2021,4,20,9,0,2.2,0,0,-2.8000000000000003,0,69.59,120.97,1.4000000000000001,5.9,4
2021,4,20,10,0,1.7000000000000002,0,0,-3.3000000000000003,4,69.35000000000001,111.49000000000001,1.4000000000000001,5.9,4
2021,4,20,11,0,1.4000000000000001,0,0,-3.5,4,69.89,100.66,1.4000000000000001,6,4
2021,4,20,12,0,1.6,13,13,-3.4000000000000004,1,69.24,88.67,1.4000000000000001,6.300000000000001,0
2021,4,20,13,0,2.8000000000000003,7,180,-3.4000000000000004,5,63.53,76.89,1.4000000000000001,6.7,2
2021,4,20,14,0,4.6000000000000005,113,394,-3.4000000000000004,4,56.160000000000004,64.69,1.4000000000000001,6.7,2
2021,4,20,15,0,5.800000000000001,83,598,-3.2,8,52.49,52.6,1.4000000000000001,6.6000000000000005,359
2021,4,20,16,0,6.7,153,775,-3,8,50.02,41.06,1.4000000000000001,6.6000000000000005,358
2021,4,20,17,0,7.800000000000001,186,908,-2.9000000000000004,4,46.79,30.970000000000002,1.3,6.5,358
2021,4,20,18,0,9.200000000000001,570,986,-2.8000000000000003,4,42.84,24.44,1.1,6.4,357
2021,4,20,19,0,10.200000000000001,301,993,-2.9000000000000004,4,39.74,24.580000000000002,1,6.300000000000001,356
2021,4,20,20,0,10.8,276,931,-3.3000000000000003,4,36.95,31.3,0.9,6.1000000000000005,356
2021,4,20,21,0,11,781,809,-4.2,7,34.28,41.46,0.7000000000000001,5.7,355
2021,4,20,22,0,10.8,632,632,-5.2,0,32.230000000000004,53.03,0.6000000000000001,5.300000000000001,355
2021,4,20,23,0,10,415,415,-6,0,31.830000000000002,65.12,0.6000000000000001,4.800000000000001,356
2021,4,21,0,0,8.1,189,189,-5.4,0,37.97,77.3,0.5,3.1,359
2021,4,21,1,0,4.5,0,0,-3.2,0,57.46,89,0.5,1.6,6
2021,4,21,2,0,3.4000000000000004,0,0,-3.1,0,62.51,100.98,0.5,1.3,14
2021,4,21,3,0,2.8000000000000003,0,0,-3.3000000000000003,0,64.19,111.73,0.5,1.2000000000000002,24
2021,4,21,4,0,3,0,0,-4.1000000000000005,0,59.71,121.10000000000001,0.5,1.1,37
2021,4,21,5,0,3.6,0,0,-5.1000000000000005,0,53.01,128.28,0.6000000000000001,0.8,49
2021,4,21,6,0,4.2,0,0,-5.800000000000001,0,48.11,132.23,0.7000000000000001,0.2,14
2021,4,21,7,0,3.3000000000000003,0,0,-6.2,0,49.95,132.12,0.7000000000000001,0.7000000000000001,272
2021,4,21,8,0,2,0,0,-5.7,0,56.5,127.99000000000001,0.7000000000000001,1,287
2021,4,21,9,0,0.7000000000000001,0,0,-5.5,0,63.34,120.67,0.8,1.2000000000000002,302
2021,4,21,10,0,-0.2,0,0,-4.9,0,70.65,111.21000000000001,0.9,1.3,309
2021,4,21,11,0,-0.7000000000000001,0,0,-4.7,0,74.60000000000001,100.4,0.9,1.3,312
2021,4,21,12,0,1.4000000000000001,10,15,-3.3000000000000003,7,70.7,88.45,1,1.8,312
2021,4,21,13,0,3.9000000000000004,182,182,-3.3000000000000003,0,59.300000000000004,76.66,1.1,2.5,305
2021,4,21,14,0,6.1000000000000005,221,393,-2.7,8,53.27,64.46000000000001,1.2000000000000002,2.1,297
2021,4,21,15,0,9.200000000000001,353,599,-4.6000000000000005,8,37.44,52.36,1.2000000000000002,2.5,324
2021,4,21,16,0,10.8,773,773,-5.1000000000000005,0,32.46,40.800000000000004,1.3,2.7,329
2021,4,21,17,0,11.9,906,906,-4.6000000000000005,0,31.2,30.67,1.3,2.8000000000000003,328
2021,4,21,18,0,13.700000000000001,985,985,-3.6,0,29.84,24.1,1.2000000000000002,2.8000000000000003,327
2021,4,21,19,0,14.8,989,989,-3,0,29.25,24.27,1.1,2.8000000000000003,326
2021,4,21,20,0,15.3,921,921,-2.5,0,29.26,31.060000000000002,1.1,2.6,327
2021,4,21,21,0,15.4,792,792,-2.3000000000000003,0,29.61,41.28,1.1,2.5,333
2021,4,21,22,0,15,613,613,-2.3000000000000003,0,30.44,52.870000000000005,1.1,2.3000000000000003,344
2021,4,21,23,0,14.100000000000001,401,401,-2.2,0,32.39,64.97,1.1,2.2,355
2021,4,22,0,0,11.3,180,180,2.1,0,53.2,77.15,1.1,1.1,9
2021,4,22,1,0,7.9,6,12,1.1,4,62.06,88.87,1.1,1.2000000000000002,27
2021,4,22,2,0,7.300000000000001,0,0,0.7000000000000001,8,62.84,100.8,1.1,1.4000000000000001,41
2021,4,22,3,0,6.7,0,0,0.4,8,64.35,111.52,1.1,1.6,53
2021,4,22,4,0,6,0,0,0.30000000000000004,8,66.97,120.85000000000001,1.1,1.7000000000000002,66
2021,4,22,5,0,5.4,0,0,0.30000000000000004,8,69.9,127.99000000000001,1.1,1.8,76
2021,4,22,6,0,4.800000000000001,0,0,0.4,7,73.11,131.9,1.1,1.9000000000000001,83
2021,4,22,7,0,4.3,0,0,0.30000000000000004,4,75.32000000000001,131.78,1.2000000000000002,1.9000000000000001,88
2021,4,22,8,0,3.6,0,0,0.1,7,78.14,127.66,1.2000000000000002,2,92
2021,4,22,9,0,2.9000000000000004,0,0,0,4,81,120.37,1.2000000000000002,1.8,96
2021,4,22,10,0,2.3000000000000003,0,0,-0.2,4,83.5,110.93,1.2000000000000002,1.8,101
2021,4,22,11,0,1.9000000000000001,0,0,-0.30000000000000004,4,85.53,100.15,1.3,1.9000000000000001,107
2021,4,22,12,0,3.2,8,17,0,4,79.79,88.23,1.3,2.8000000000000003,112
2021,4,22,13,0,6,11,187,0.5,4,68.03,76.44,1.4000000000000001,3.2,115
2021,4,22,14,0,10.4,71,401,0.1,4,48.85,64.24,1.5,4.2,131
2021,4,22,15,0,13.700000000000001,134,604,0.30000000000000004,4,39.99,52.13,1.6,4.800000000000001,147
2021,4,22,16,0,15.600000000000001,130,770,1.3,4,38,40.54,1.8,4.9,156
2021,4,22,17,0,16.6,336,889,2.4000000000000004,4,38.58,30.38,1.9000000000000001,4.9,161
2021,4,22,18,0,17,549,941,3.4000000000000004,4,40.25,23.77,2.1,5.1000000000000005,168
2021,4,22,19,0,15.8,165,929,4.7,4,47.69,23.96,2.3000000000000003,5.4,178
2021,4,22,20,0,14.700000000000001,252,859,5.9,8,55.61,30.830000000000002,2.4000000000000004,5.300000000000001,176
2021,4,22,21,0,14.100000000000001,233,732,6.1000000000000005,8,58.660000000000004,41.09,2.4000000000000004,5.1000000000000005,170
2021,4,22,22,0,13.3,61,563,6.1000000000000005,4,61.71,52.71,2.3000000000000003,5.1000000000000005,170
2021,4,22,23,0,12.5,30,364,6.1000000000000005,4,64.88,64.83,2.3000000000000003,4.9,172
2021,4,23,0,0,11.5,3,160,6.1000000000000005,8,69.62,77.01,2.2,3.8000000000000003,172
2021,4,23,1,0,10.4,4,10,6.2,8,75.47,88.73,2,2.8000000000000003,167
2021,4,23,2,0,9.8,0,0,6,4,77.12,100.62,1.9000000000000001,2.8000000000000003,163
2021,4,23,3,0,9.5,0,0,5.7,8,77.13,111.31,1.7000000000000002,3.3000000000000003,161
2021,4,23,4,0,9.200000000000001,0,0,5.6000000000000005,4,78.46000000000001,120.61,1.6,3.7,160
2021,4,23,5,0,9.1,0,0,5.7,8,79.22,127.7,1.5,4.1000000000000005,165
2021,4,23,6,0,9.1,0,0,5.9,4,80.41,131.58,1.6,4.2,169
2021,4,23,7,0,9.1,0,0,6.300000000000001,3,82.86,131.45,1.7000000000000002,3.7,171
2021,4,23,8,0,9.1,0,0,6.9,1,85.84,127.33,1.8,3.2,170
2021,4,23,9,0,9.200000000000001,0,0,7.4,1,88.53,120.07000000000001,1.9000000000000001,2.7,164
2021,4,23,10,0,9.700000000000001,0,0,8.1,1,90.05,110.66,2,2.9000000000000004,170
2021,4,23,11,0,10,0,0,9,1,93.48,99.9,2.1,2.8000000000000003,176
2021,4,23,12,0,10.600000000000001,15,15,9.8,1,94.9,88.03,2.3000000000000003,3,174
2021,4,23,13,0,11.700000000000001,6,174,10.700000000000001,7,93.8,76.22,2.4000000000000004,3.1,170
2021,4,23,14,0,13.3,74,382,12,7,91.7,64.02,2.4000000000000004,3.3000000000000003,165
2021,4,23,15,0,15.600000000000001,120,582,13.5,7,87.26,51.9,2.5,3.8000000000000003,161
2021,4,23,16,0,17.5,194,749,14.600000000000001,7,83,40.29,2.6,4.1000000000000005,164
2021,4,23,17,0,19,127,868,15.4,6,79.49,30.09,2.7,4.3,166
2021,4,23,18,0,20.200000000000003,337,929,16,7,76.98,23.43,2.8000000000000003,4.2,167
2021,4,23,19,0,20.700000000000003,131,917,16.5,9,76.87,23.650000000000002,3.1,4.2,168
2021,4,23,20,0,20.3,156,843,17,6,81.29,30.6,3.4000000000000004,3.5,166
2021,4,23,21,0,19.6,24,720,17.5,6,87.67,40.92,3.5,3.1,157
2021,4,23,22,0,19.200000000000003,15,560,17.8,7,91.54,52.56,3.2,2.4000000000000004,144
2021,4,23,23,0,19,7,365,17.900000000000002,6,93.06,64.69,3,1.6,122
2021,4,24,0,0,17.5,92,159,17.5,6,99.9,76.86,3.2,1.8,137
2021,4,24,1,0,16.8,4,11,16.8,7,100,88.60000000000001,3.2,2.3000000000000003,145
2021,4,24,2,0,16.5,0,0,16.5,9,100,100.44,3,2.9000000000000004,152
2021,4,24,3,0,15.8,0,0,15.8,9,100,111.10000000000001,2.9000000000000004,1.9000000000000001,159
2021,4,24,4,0,15.100000000000001,0,0,15.100000000000001,9,100,120.36,2.8000000000000003,1.3,176
2021,4,24,5,0,14.600000000000001,0,0,14.600000000000001,9,100,127.41,2.8000000000000003,0.8,215
2021,4,24,6,0,14.200000000000001,0,0,14.200000000000001,6,100,131.26,2.8000000000000003,0.9,282
2021,4,24,7,0,14,0,0,14,6,100,131.11,2.8000000000000003,2.3000000000000003,321
2021,4,24,8,0,13.100000000000001,0,0,13.100000000000001,6,99.73,127.01,2.7,3.5,337
2021,4,24,9,0,12.100000000000001,0,0,11.9,6,98.94,119.77,2.6,3.9000000000000004,344
2021,4,24,10,0,11.3,0,0,11.100000000000001,6,98.74000000000001,110.39,2.6,4.2,337
2021,4,24,11,0,10.9,0,0,10.600000000000001,7,98.26,99.66,2.6,4.4,330
2021,4,24,12,0,10.8,6,18,10.4,3,97.55,87.82000000000001,2.6,4.5,332
2021,4,24,13,0,11.100000000000001,182,182,10.4,1,95.54,76,2.4000000000000004,4.9,344
2021,4,24,14,0,12.200000000000001,389,389,10.700000000000001,1,90.36,63.800000000000004,2.3000000000000003,5.2,359
2021,4,24,15,0,13.9,99,592,10.700000000000001,3,81.23,51.67,2.1,5.2,7
2021,4,24,16,0,15.5,125,768,10.700000000000001,3,73.08,40.04,1.9000000000000001,5,6
2021,4,24,17,0,17,190,899,10.8,3,66.91,29.8,1.7000000000000002,4.5,5
2021,4,24,18,0,18.8,255,980,11,3,60.54,23.1,1.5,4.1000000000000005,5
2021,4,24,19,0,20,982,982,10.9,0,55.89,23.35,1.4000000000000001,3.7,7
2021,4,24,20,0,20.6,916,916,10.600000000000001,0,52.82,30.37,1.4000000000000001,3.1,9
2021,4,24,21,0,20.900000000000002,788,788,10.200000000000001,0,50.27,40.74,1.4000000000000001,2.5,12
2021,4,24,22,0,20.700000000000003,613,613,9.700000000000001,0,49.29,52.410000000000004,1.3,2,21
2021,4,24,23,0,19.900000000000002,404,404,9.8,0,52.01,64.54,1.3,1.4000000000000001,35
2021,4,25,0,0,18,185,185,12.200000000000001,0,68.81,76.72,1.3,0.7000000000000001,49
2021,4,25,1,0,15.9,15,15,9.200000000000001,0,64.37,88.45,1.3,0.8,70
2021,4,25,2,0,14.700000000000001,0,0,8.9,0,68.23,100.26,1.2000000000000002,1.1,104
2021,4,25,3,0,12.700000000000001,0,0,9.1,0,78.52,110.89,1.2000000000000002,1.2000000000000002,128
2021,4,25,4,0,11.5,0,0,9.200000000000001,0,85.94,120.11,1.2000000000000002,1.4000000000000001,145
2021,4,25,5,0,11.100000000000001,0,0,9.600000000000001,0,90.4,127.13000000000001,1.3,1.8,157
2021,4,25,6,0,10.9,0,0,10.100000000000001,0,94.60000000000001,130.94,1.3,2.3000000000000003,167
2021,4,25,7,0,10.8,0,0,10.4,0,97.51,130.78,1.4000000000000001,2.8000000000000003,175
2021,4,25,8,0,10.4,0,0,10.4,0,100,126.7,1.5,3.2,180
2021,4,25,9,0,9.8,0,0,9.8,8,100,119.48,1.6,3.1,184
2021,4,25,10,0,9.700000000000001,0,0,9.700000000000001,8,100,110.13,1.6,3.1,185
2021,4,25,11,0,9.5,0,0,9.5,1,100,99.41,1.7000000000000002,3.2,183
2021,4,25,12,0,10.4,22,22,10,1,97.47,87.60000000000001,1.7000000000000002,4.1000000000000005,182
2021,4,25,13,0,12.700000000000001,195,195,10.9,0,88.65,75.78,1.8,5.1000000000000005,182
2021,4,25,14,0,15.5,409,409,11.600000000000001,0,77.66,63.59,1.8,6.6000000000000005,185
2021,4,25,15,0,18,615,615,12.100000000000001,0,68.31,51.45,1.8,7,187
2021,4,25,16,0,20.1,789,789,12.3,0,60.79,39.800000000000004,1.8,7.2,188
2021,4,25,17,0,22,913,913,12.3,0,54.13,29.52,1.8,7.300000000000001,190
2021,4,25,18,0,23.5,979,979,12.3,0,49.44,22.78,1.8,7.300000000000001,192
2021,4,25,19,0,24.700000000000003,975,975,12.4,0,46.230000000000004,23.05,1.8,7.2,194
2021,4,25,20,0,25.400000000000002,909,909,12.5,0,44.76,30.14,1.8,7.1000000000000005,195
2021,4,25,21,0,25.700000000000003,785,785,12.8,0,44.83,40.56,1.8,6.800000000000001,194
2021,4,25,22,0,25.5,610,610,13.200000000000001,0,46.47,52.26,1.8,6.2,190
2021,4,25,23,0,24.5,402,402,13.8,0,51.480000000000004,64.4,1.8,5.1000000000000005,182
2021,4,26,0,0,22.3,187,187,14.100000000000001,0,59.79,76.57000000000001,1.7000000000000002,4.5,173
2021,4,26,1,0,20,16,16,13.8,0,67.53,88.31,1.7000000000000002,4.4,167
2021,4,26,2,0,18.5,0,0,14,0,75.06,100.08,1.7000000000000002,4.7,163
2021,4,26,3,0,17.7,0,0,14.100000000000001,1,79.27,110.69,1.7000000000000002,5.300000000000001,167
2021,4,26,4,0,17,0,0,14.100000000000001,0,83.01,119.87,1.7000000000000002,5.7,168
2021,4,26,5,0,16.400000000000002,0,0,14.100000000000001,3,86.28,126.84,1.7000000000000002,5.6000000000000005,168
2021,4,26,6,0,15.9,0,0,14.100000000000001,8,88.86,130.62,1.7000000000000002,5.4,170
2021,4,26,7,0,15.4,0,0,13.9,8,91.03,130.46,1.7000000000000002,5.4,176
2021,4,26,8,0,15.100000000000001,0,0,13.700000000000001,7,91.63,126.39,1.7000000000000002,5.4,181
2021,4,26,9,0,14.9,0,0,13.5,6,91.35000000000001,119.2,1.7000000000000002,5.300000000000001,185
2021,4,26,10,0,14.8,0,0,13.4,7,91.10000000000001,109.87,1.7000000000000002,5.1000000000000005,188
2021,4,26,11,0,14.8,0,0,13.4,7,91.36,99.18,1.7000000000000002,5.1000000000000005,189
2021,4,26,12,0,15.200000000000001,18,23,13.8,7,91.33,87.4,1.8,5.6000000000000005,187
2021,4,26,13,0,16.7,128,194,14.600000000000001,7,87.33,75.57000000000001,1.9000000000000001,6.1000000000000005,185
2021,4,26,14,0,18.7,302,407,15.5,7,81.69,63.38,2,7.2,190
2021,4,26,15,0,20.6,390,611,15.700000000000001,7,73.72,51.24,2,7.4,193
2021,4,26,16,0,22.900000000000002,527,783,15.5,7,63.15,39.57,2,7.5,194
2021,4,26,17,0,25,636,903,15.3,7,54.85,29.240000000000002,2.1,7.7,195
2021,4,26,18,0,26.400000000000002,590,963,15.4,6,50.81,22.46,2.2,7.800000000000001,193
2021,4,26,19,0,26.8,672,955,15.5,6,50.01,22.76,2.3000000000000003,7.6000000000000005,190
2021,4,26,20,0,26.6,754,882,15.700000000000001,7,51.21,29.92,2.5,7.300000000000001,186
2021,4,26,21,0,26.1,609,755,16,7,53.6,40.39,2.6,6.9,182
2021,4,26,22,0,25.700000000000003,360,584,16.3,7,55.94,52.11,2.7,6.6000000000000005,177
2021,4,26,23,0,24.900000000000002,241,385,16.2,7,58.620000000000005,64.26,2.5,6.7,174
2021,4,27,0,0,23.400000000000002,151,178,15.700000000000001,8,62.17,76.43,2.3000000000000003,6.800000000000001,173
2021,4,27,1,0,22,12,16,15.100000000000001,7,64.96000000000001,88.17,2.2,6.9,174
2021,4,27,2,0,21.1,0,0,14.600000000000001,7,66.41,99.91,2,6.7,174
2021,4,27,3,0,20.400000000000002,0,0,14.200000000000001,7,67.55,110.48,1.9000000000000001,6.4,176
2021,4,27,4,0,19.700000000000003,0,0,13.9,7,69.08,119.63,1.8,6,178
2021,4,27,5,0,19.200000000000003,0,0,13.5,6,69.60000000000001,126.56,1.8,6,180
2021,4,27,6,0,18.8,0,0,13.3,7,70.2,130.31,1.7000000000000002,5.800000000000001,183
2021,4,27,7,0,18.5,0,0,13.200000000000001,7,71.42,130.14000000000001,1.8,5.5,188
2021,4,27,8,0,18.3,0,0,13.4,7,72.96000000000001,126.08,1.9000000000000001,5,189
2021,4,27,9,0,18,0,0,13.600000000000001,6,75.29,118.91,1.9000000000000001,5,185
2021,4,27,10,0,17.6,0,0,13.8,6,78.65,109.61,1.9000000000000001,4.9,182
2021,4,27,11,0,17.2,0,0,14.200000000000001,6,82.35000000000001,98.94,2,4.9,179
2021,4,27,12,0,17.2,14,25,14.600000000000001,6,84.88,87.2,2.1,5.2,175
2021,4,27,13,0,17.8,51,196,15.3,6,85.28,75.37,2.2,5.5,173
2021,4,27,14,0,18.6,66,402,16.2,6,85.95,63.18,2.3000000000000003,6.1000000000000005,174
2021,4,27,15,0,19.400000000000002,207,597,17.2,6,87.3,51.03,2.5,6.2,177
2021,4,27,16,0,20.3,135,759,18.1,6,87.21000000000001,39.33,2.7,6.1000000000000005,184
2021,4,27,17,0,21,240,877,18.6,6,86.3,28.97,2.9000000000000004,6,188
2021,4,27,18,0,21.8,198,938,19,9,84.06,22.14,3,5.9,186
2021,4,27,19,0,22.6,193,938,19.400000000000002,6,82.4,22.47,3.1,6,183
2021,4,27,20,0,23.5,199,873,20.1,6,81.16,29.7,3.3000000000000003,6,183
2021,4,27,21,0,24.200000000000003,676,737,20.700000000000003,7,80.67,40.22,3.7,6,191
2021,4,27,22,0,23.700000000000003,109,553,20.6,9,82.63,51.97,4,5.6000000000000005,197
