Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2751838,-,-,-,35.46,-97.51,0,369,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Clearsky GHI,Temperature,Cloud Type,Dew Point,GHI,Solar Zenith Angle,Relative Humidity,Precipitable Water,Wind Speed,Wind Direction
2023,8,16,12,0,15,18.7,0,13.600000000000001,15,88.56,72.14,2,1.9000000000000001,181
2023,8,16,13,0,183,21.1,0,14,183,76.89,63.74,2,2.3000000000000003,181
2023,8,16,14,0,395,25,0,13.700000000000001,395,64.74,49.53,2.1,2.7,177
2023,8,16,15,0,597,27.8,0,13.600000000000001,597,52.61,41.57,2.2,2.4000000000000004,179
2023,8,16,16,0,766,29.700000000000003,0,13.9,766,40.9,37.96,2.4000000000000004,2.1,179
2023,8,16,17,0,889,31.3,0,14.3,889,30.41,35.67,2.5,2,180
2023,8,16,18,0,951,32.7,0,14.8,951,23.14,34.12,2.7,1.9000000000000001,182
2023,8,16,19,0,954,33.7,0,15.5,954,22.57,33.63,2.8000000000000003,1.8,182
2023,8,16,20,0,892,34.300000000000004,0,16.1,892,29.12,33.77,3,1.8,180
2023,8,16,21,0,776,34.4,0,16.3,776,39.32,34.13,3,1.9000000000000001,175
2023,8,16,22,0,611,34.1,0,16.2,611,50.93,34.39,3,2.1,169
2023,8,16,23,0,414,33.1,0,16.8,414,63.04,37.730000000000004,2.9000000000000004,2,159
2023,8,17,0,0,205,30.200000000000003,0,19.3,205,75.23,52.26,2.8000000000000003,1.4000000000000001,145
2023,8,17,1,0,29,27.200000000000003,0,16,29,87.07000000000001,50.34,2.6,1.9000000000000001,143
2023,8,17,2,0,0,26.5,0,13.8,0,98.83,45.660000000000004,2.5,3,146
2023,8,17,3,0,0,25.400000000000002,0,12.700000000000001,0,109.55,45.34,2.5,3.9000000000000004,153
2023,8,17,4,0,0,24.5,0,12.100000000000001,0,118.93,46.01,2.6,4.1000000000000005,160
2023,8,17,5,0,0,23.900000000000002,0,11.600000000000001,0,126.2,45.99,2.6,4.2,167
2023,8,17,6,0,0,23.5,0,11.200000000000001,0,130.39000000000001,45.83,2.6,4.2,173
2023,8,17,7,0,0,23.1,0,10.9,0,130.69,46,2.6,4.1000000000000005,178
2023,8,17,8,0,0,22.8,0,10.600000000000001,0,127.03,46.08,2.7,4.1000000000000005,181
2023,8,17,9,0,0,22.5,0,10.5,0,120.16,46.550000000000004,2.7,4.1000000000000005,183
2023,8,17,10,0,0,22.1,0,10.5,0,111.04,47.9,2.7,4.1000000000000005,185
2023,8,17,11,0,0,21.8,0,10.600000000000001,0,100.48,49.050000000000004,2.7,4.2,186
2023,8,17,12,0,13,22.200000000000003,0,10.9,13,88.7,48.83,2.6,4.5,187
2023,8,17,13,0,173,24.3,0,11.5,173,77.02,44.72,2.6,4.5,189
2023,8,17,14,0,382,27.400000000000002,0,11.700000000000001,382,64.87,37.62,2.6,4.4,191
2023,8,17,15,0,586,30.5,0,12.600000000000001,586,52.75,33.410000000000004,2.5,3.8000000000000003,203
2023,8,17,16,0,758,33,0,14.100000000000001,758,41.06,32.04,2.5,2.7,219
2023,8,17,17,0,884,35,0,15.4,884,30.62,31.060000000000002,2.5,1.8,242
2023,8,17,18,0,954,36.5,0,16,954,23.43,29.8,2.5,1.1,277
2023,8,17,19,0,958,37.5,0,16.3,958,22.900000000000002,28.78,2.5,1,334
2023,8,17,20,0,899,38,0,16.3,899,29.400000000000002,27.87,2.5,1.6,10
2023,8,17,21,0,778,37.800000000000004,0,16.2,778,39.57,28.02,2.5,2.2,21
2023,8,17,22,0,610,36.9,0,16.1,610,51.160000000000004,29.330000000000002,2.5,2.6,27
2023,8,17,23,0,408,35,0,16.8,408,63.26,34.07,2.5,2.9000000000000004,30
2023,8,18,0,0,196,31.6,0,18,196,75.45,44.33,2.6,2.7,34
2023,8,18,1,0,24,28.8,0,17.400000000000002,24,87.29,50.27,2.7,3,42
2023,8,18,2,0,0,27.6,0,17.5,0,99.08,54.13,2.7,3.6,52
2023,8,18,3,0,0,26.3,0,17.8,0,109.82000000000001,59.67,2.8000000000000003,3.5,61
2023,8,18,4,0,0,25.3,0,18.2,0,119.22,64.97,2.9000000000000004,3.3000000000000003,70
2023,8,18,5,0,0,24.5,0,18.6,0,126.51,69.69,3.1,2.9000000000000004,77
2023,8,18,6,0,0,23.900000000000002,0,18.900000000000002,0,130.71,73.43,3.2,2.6,82
2023,8,18,7,0,0,23.400000000000002,0,19,0,131,76.39,3.3000000000000003,2.5,83
2023,8,18,8,0,0,22.900000000000002,0,19,0,127.31,78.9,3.4000000000000004,2.5,81
2023,8,18,9,0,0,22.400000000000002,0,19,0,120.39,81.31,3.5,2.6,78
2023,8,18,10,0,0,21.8,0,18.900000000000002,0,111.24000000000001,83.74,3.5,2.6,75
2023,8,18,11,0,0,21.3,0,18.6,0,100.65,84.51,3.5,2.5,73
2023,8,18,12,0,10,21.6,0,18.3,10,88.84,81.34,3.5,2.9000000000000004,74
2023,8,18,13,0,159,23.700000000000003,0,18.400000000000002,159,77.16,72.35000000000001,3.5,2.8000000000000003,78
2023,8,18,14,0,362,27.1,0,19.5,362,65.01,63.04,3.4000000000000004,3.3000000000000003,95
2023,8,18,15,0,538,29.900000000000002,0,20.1,538,52.89,55.6,3.3000000000000003,3.2,104
2023,8,18,16,0,706,32.300000000000004,0,20.200000000000003,706,41.22,48.78,3.3000000000000003,2.7,110
2023,8,18,17,0,830,34.300000000000004,0,20.200000000000003,830,30.84,43.74,3.3000000000000003,2.2,117
2023,8,18,18,0,898,36.1,0,20.1,898,23.72,39.37,3.3000000000000003,1.6,134
2023,8,18,19,0,906,37.6,0,19.8,906,23.22,35.54,3.2,1.1,167
2023,8,18,20,0,851,38.6,0,19.200000000000003,851,29.69,32.410000000000004,3.2,1,194
2023,8,18,21,0,721,39,0,18.5,721,39.82,30.42,3.1,0.9,191
2023,8,18,22,0,562,38.7,0,18.1,562,51.39,30.14,2.9000000000000004,0.9,167
2023,8,18,23,0,373,37.800000000000004,0,18.7,373,63.49,32.78,2.8000000000000003,0.9,137
2023,8,19,0,0,176,34.5,0,21.700000000000003,176,75.67,47.53,2.7,0.9,115
2023,8,19,1,0,17,30.900000000000002,0,19.3,17,87.52,50.160000000000004,2.6,1.2000000000000002,105
2023,8,19,2,0,0,29.5,0,18.400000000000002,0,99.33,51.25,2.5,1.5,112
2023,8,19,3,0,0,28.700000000000003,0,17.900000000000002,0,110.09,52.17,2.5,1.9000000000000001,124
2023,8,19,4,0,0,28.1,0,17.900000000000002,0,119.51,53.94,2.5,2.2,138
2023,8,19,5,0,0,27.6,0,18.1,0,126.83,56.17,2.6,2.3000000000000003,156
2023,8,19,6,0,0,27.3,0,18,0,131.04,56.99,2.6,2.4000000000000004,176
2023,8,19,7,0,0,27.1,0,17.400000000000002,0,131.32,55.550000000000004,2.7,2.9000000000000004,197
2023,8,19,8,0,0,26.700000000000003,0,16.6,0,127.59,53.77,2.6,3.4000000000000004,211
2023,8,19,9,0,0,25.900000000000002,0,16,0,120.63,54.26,2.6,3.6,221
2023,8,19,10,0,0,25.1,0,15.8,0,111.44,56.29,2.5,3.5,228
2023,8,19,11,0,0,24.400000000000002,0,15.8,0,100.82000000000001,58.730000000000004,2.4000000000000004,3.3000000000000003,234
2023,8,19,12,0,10,24.900000000000002,0,16,10,88.97,57.77,2.3000000000000003,3.6,238
2023,8,19,13,0,168,27,0,16.400000000000002,168,77.29,52.34,2.3000000000000003,3.7,239
2023,8,19,14,0,379,30.400000000000002,0,17.2,379,65.14,45.25,2.2,3.3000000000000003,235
2023,8,19,15,0,581,34.5,0,16.400000000000002,581,53.03,34.15,2.3000000000000003,3.6,235
2023,8,19,16,0,753,38,0,14.700000000000001,753,41.39,25.16,2.3000000000000003,4,239
2023,8,19,17,0,875,40.300000000000004,0,13.600000000000001,875,31.060000000000002,20.8,2.4000000000000004,3.7,237
2023,8,19,18,0,936,41.6,0,13.200000000000001,936,24.01,18.88,2.6,3.3000000000000003,230
2023,8,19,19,0,938,42.300000000000004,0,12.8,938,23.55,17.75,2.7,3,223
2023,8,19,20,0,876,42.5,0,12.600000000000001,876,29.990000000000002,17.34,2.8000000000000003,2.8000000000000003,217
2023,8,19,21,0,756,42.2,0,12.8,756,40.07,17.75,2.8000000000000003,2.6,213
2023,8,19,22,0,592,41.300000000000004,0,13.600000000000001,592,51.620000000000005,19.71,2.8000000000000003,2.2,207
2023,8,19,23,0,394,40,0,15.200000000000001,394,63.71,23.400000000000002,2.8000000000000003,1.6,199
2023,8,20,0,0,188,36.2,0,20.200000000000003,188,75.9,39.47,2.7,1,190
2023,8,20,1,0,20,33.6,0,17.7,20,87.74,38.88,2.7,1.2000000000000002,181
2023,8,20,2,0,0,32,0,17.400000000000002,0,99.58,41.78,2.7,1.2000000000000002,174
2023,8,20,3,0,0,30.6,0,17.2,0,110.36,44.79,2.8000000000000003,1.3,172
2023,8,20,4,0,0,29.8,0,17.2,0,119.81,46.77,3,1.6,177
2023,8,20,5,0,0,29.200000000000003,0,17.400000000000002,0,127.15,49.08,3.2,1.8,183
2023,8,20,6,0,0,28.700000000000003,0,17.6,0,131.37,51.04,3.2,2,192
2023,8,20,7,0,0,28.200000000000003,0,17.6,0,131.63,52.47,3.2,2,202
2023,8,20,8,0,0,27.6,0,17.400000000000002,0,127.87,53.83,3.1,1.9000000000000001,212
2023,8,20,9,0,0,27,0,17.400000000000002,0,120.87,55.67,3.1,1.8,221
2023,8,20,10,0,0,26.400000000000002,0,17.5,0,111.63,58.2,3.1,1.7000000000000002,231
2023,8,20,11,0,0,25.900000000000002,0,17.7,0,100.99000000000001,60.52,3,1.6,240
2023,8,20,12,0,0,27,0,18.5,0,89.11,59.63,3,1.9000000000000001,249
2023,8,20,13,0,163,29.6,0,18.7,163,77.43,52.120000000000005,3,2.8000000000000003,257
2023,8,20,14,0,370,32.5,0,19.6,370,65.27,46.52,3,2.3000000000000003,260
2023,8,20,15,0,567,36.800000000000004,0,16.900000000000002,567,53.17,30.92,3.1,2.8000000000000003,255
2023,8,20,16,0,736,39,0,15.600000000000001,736,41.56,25.38,3.1,1.9000000000000001,251
2023,8,20,17,0,859,40.5,0,15.100000000000001,859,31.28,22.67,3.1,0.9,233
2023,8,20,18,0,928,41.6,0,14.600000000000001,928,24.310000000000002,20.6,3.2,0.6000000000000001,150
2023,8,20,19,0,934,42.2,0,14,934,23.88,19.28,3.1,1.1,120
2023,8,20,20,0,873,42.5,0,13.600000000000001,873,30.28,18.45,3.1,1.5,107
2023,8,20,21,0,755,42.2,0,13.600000000000001,755,40.33,18.740000000000002,3,1.8,101
2023,8,20,22,0,587,41.300000000000004,0,14,587,51.86,20.19,3.1,2.1,98
2023,8,20,23,0,388,39.900000000000006,0,15.3,388,63.940000000000005,23.71,3.1,2,96
2023,8,21,0,0,181,36.1,0,19,181,76.13,36.82,3,1.3,96
2023,8,21,1,0,17,32.7,0,17.6,17,87.97,40.75,3,1.5,103
2023,8,21,2,0,0,31.6,0,17.1,0,99.84,42.02,2.9000000000000004,1.8,114
2023,8,21,3,0,0,30.5,0,17.1,0,110.64,44.63,2.8000000000000003,1.8,124
2023,8,21,4,0,0,29.400000000000002,0,17.2,0,120.12,47.76,2.7,1.5,131
2023,8,21,5,0,0,28.400000000000002,0,17.2,0,127.48,50.75,2.7,1.3,135
2023,8,21,6,0,0,27.8,0,17.2,0,131.71,52.39,2.7,1.2000000000000002,138
2023,8,21,7,0,0,27.3,0,17.1,0,131.95,53.86,2.8000000000000003,1.1,141
2023,8,21,8,0,0,26.8,0,17.2,0,128.16,55.620000000000005,2.9000000000000004,1.1,146
2023,8,21,9,0,0,26.200000000000003,0,17.400000000000002,0,121.11,58.34,2.9000000000000004,1.1,150
2023,8,21,10,0,0,25.700000000000003,0,17.6,0,111.83,61.02,2.9000000000000004,1,153
2023,8,21,11,0,0,25.400000000000002,0,18,0,101.16,63.67,2.9000000000000004,1,153
2023,8,21,12,0,0,26.3,0,19.700000000000003,0,89.24,67.12,2.9000000000000004,0.7000000000000001,143
2023,8,21,13,0,157,28.400000000000002,0,19.400000000000002,157,77.57000000000001,58.28,2.9000000000000004,0.9,110
2023,8,21,14,0,362,31.5,0,20,362,65.41,50.42,3,0.9,75
2023,8,21,15,0,561,36.4,0,18,561,53.32,34.04,3.1,1.4000000000000001,76
2023,8,21,16,0,732,38.5,0,17.2,732,41.730000000000004,28.7,3.1,2.2,69
2023,8,21,17,0,855,39.900000000000006,3,16.8,664,31.5,25.96,3.2,2.8000000000000003,72
2023,8,21,18,0,918,40.900000000000006,0,16.5,918,24.61,24.2,3.3000000000000003,3.1,78
2023,8,21,19,0,920,41.5,0,16.1,920,24.22,22.93,3.4000000000000004,3.4000000000000004,84
2023,8,21,20,0,858,41.7,0,15.8,858,30.59,22.21,3.5,3.5,87
2023,8,21,21,0,742,41.400000000000006,0,15.5,742,40.6,22.150000000000002,3.5,3.6,89
2023,8,21,22,0,577,40.5,0,15.4,577,52.1,22.990000000000002,3.5,3.5,90
2023,8,21,23,0,381,38.900000000000006,0,16.2,381,64.18,26.48,3.4000000000000004,2.8000000000000003,92
2023,8,22,0,0,177,35.300000000000004,0,19.400000000000002,177,76.36,39.28,3.3000000000000003,1.4000000000000001,94
2023,8,22,1,0,15,32.2,0,18.6,15,88.19,44.61,3.2,1.2000000000000002,99
2023,8,22,2,0,0,31.1,0,18.5,0,100.10000000000001,47.15,3.2,1.2000000000000002,104
2023,8,22,3,0,0,30.3,0,18.5,0,110.92,49.300000000000004,3.3000000000000003,1.2000000000000002,110
2023,8,22,4,0,0,29.6,0,18.5,0,120.42,51.18,3.4000000000000004,1.1,114
2023,8,22,5,0,0,29,0,18.5,0,127.81,53,3.5,1.1,118
2023,8,22,6,0,0,28.5,0,18.5,0,132.05,54.68,3.6,1.1,120
2023,8,22,7,0,0,28,0,18.6,0,132.28,56.550000000000004,3.6,1,120
2023,8,22,8,0,0,27.5,0,18.6,0,128.44,58.45,3.7,1,118
2023,8,22,9,0,0,27.1,7,18.7,0,121.35000000000001,60.06,3.6,0.9,111
2023,8,22,10,0,0,26.5,7,18.900000000000002,0,112.03,62.95,3.5,0.9,102
2023,8,22,11,0,0,25.900000000000002,0,19.3,0,101.33,66.97,3.5,0.9,95
2023,8,22,12,0,0,26.700000000000003,0,20.400000000000002,0,89.37,68.3,3.4000000000000004,1,91
2023,8,22,13,0,155,28.8,0,20.6,155,77.7,61.08,3.3000000000000003,1.4000000000000001,86
2023,8,22,14,0,359,32.9,0,19.700000000000003,359,65.54,45.910000000000004,3.3000000000000003,1,103
2023,8,22,15,0,559,36.1,0,18.7,559,53.46,36.09,3.3000000000000003,1.3,82
2023,8,22,16,0,728,37.6,0,18.6,728,41.9,32.92,3.4000000000000004,1.7000000000000002,73
2023,8,22,17,0,849,38.900000000000006,0,18.400000000000002,849,31.73,30.32,3.5,2.1,75
2023,8,22,18,0,913,39.900000000000006,0,18.1,913,24.91,28.17,3.6,2.3000000000000003,81
2023,8,22,19,0,914,40.5,0,17.6,914,24.560000000000002,26.6,3.7,2.4000000000000004,87
2023,8,22,20,0,854,40.800000000000004,0,17.2,854,30.89,25.39,3.7,2.5,94
2023,8,22,21,0,735,40.6,0,17.1,735,40.87,25.51,3.7,2.7,98
2023,8,22,22,0,569,39.900000000000006,0,17.2,569,52.35,26.650000000000002,3.7,2.8000000000000003,101
2023,8,22,23,0,372,38.5,0,17.5,372,64.41,29.39,3.7,2.8000000000000003,104
2023,8,23,0,0,169,35.6,3,19.5,144,76.60000000000001,39.050000000000004,3.7,1.7000000000000002,107
2023,8,23,1,0,13,32.7,1,19.1,13,88.42,44.69,3.6,1.8,111
2023,8,23,2,0,0,31.8,1,18.7,0,100.36,45.95,3.6,2.4000000000000004,116
2023,8,23,3,0,0,30.900000000000002,0,18.6,0,111.2,48.09,3.5,2.6,121
2023,8,23,4,0,0,30,8,18.8,0,120.73,51.01,3.4000000000000004,2.5,126
2023,8,23,5,0,0,29.1,8,19,0,128.14000000000001,54.53,3.4000000000000004,2.2,131
2023,8,23,6,0,0,28.400000000000002,0,19.3,0,132.39000000000001,57.78,3.3000000000000003,2,139
2023,8,23,7,0,0,27.700000000000003,0,19.5,0,132.6,60.99,3.4000000000000004,1.7000000000000002,147
2023,8,23,8,0,0,27.1,7,19.6,0,128.73,63.730000000000004,3.4000000000000004,1.5,156
2023,8,23,9,0,0,26.6,7,19.700000000000003,0,121.59,65.84,3.4000000000000004,1.4000000000000001,163
2023,8,23,10,0,0,26.200000000000003,8,19.700000000000003,0,112.24000000000001,67.33,3.4000000000000004,1.3,171
2023,8,23,11,0,0,25.8,3,19.700000000000003,0,101.5,68.88,3.3000000000000003,1.2000000000000002,176
2023,8,23,12,0,0,27,3,19.900000000000002,0,89.5,65.2,3.3000000000000003,1.8,182
2023,8,23,13,0,153,29.400000000000002,1,20.1,153,77.84,57.34,3.2,2.5,186
2023,8,23,14,0,360,33.2,0,19.200000000000003,360,65.68,43.76,3.1,3.1,195
2023,8,23,15,0,558,35.4,0,18.400000000000002,558,53.61,36.7,3.2,2.9000000000000004,199
2023,8,23,16,0,729,36.9,0,18,729,42.08,33.01,3.2,2.5,195
2023,8,23,17,0,851,38.2,0,17.6,851,31.96,30.07,3.4000000000000004,2.3000000000000003,188
2023,8,23,18,0,912,39.300000000000004,0,17.2,912,25.22,27.62,3.5,2.1,177
2023,8,23,19,0,914,39.900000000000006,0,16.8,914,24.91,26.01,3.6,2.1,168
2023,8,23,20,0,852,40.300000000000004,7,16.400000000000002,745,31.21,24.89,3.7,2.1,160
2023,8,23,21,0,737,39.900000000000006,8,16.3,647,41.14,25.21,3.8000000000000003,2.1,154
2023,8,23,22,0,571,39.400000000000006,0,16.3,571,52.6,25.92,3.8000000000000003,2.2,150
2023,8,23,23,0,374,38.300000000000004,0,16.7,374,64.66,28.11,3.8000000000000003,2.1,147
2023,8,24,0,0,169,35.5,0,20.200000000000003,169,76.84,40.94,3.8000000000000003,1.1,141
2023,8,24,1,0,12,32.6,0,19.8,12,88.66,46.77,3.8000000000000003,1.1,137
2023,8,24,2,0,0,31.8,0,19.3,0,100.62,47.57,3.8000000000000003,1.5,140
2023,8,24,3,0,0,31.200000000000003,8,19.200000000000003,0,111.49000000000001,49.02,3.8000000000000003,1.9000000000000001,149
2023,8,24,4,0,0,30.700000000000003,7,19.400000000000002,0,121.04,50.83,3.9000000000000004,2.4000000000000004,158
2023,8,24,5,0,0,30.200000000000003,8,19.5,0,128.48,52.67,3.9000000000000004,2.5,164
2023,8,24,6,0,0,29.400000000000002,0,19.5,0,132.74,55.17,4,2.2,170
2023,8,24,7,0,0,28.700000000000003,8,19.400000000000002,0,132.93,57.17,4,1.9000000000000001,175
2023,8,24,8,0,0,28.1,0,19.3,0,129.02,58.870000000000005,4,1.7000000000000002,180
2023,8,24,9,0,0,27.5,0,19.200000000000003,0,121.83,60.63,4,1.5,186
2023,8,24,10,0,0,27.1,0,19.1,0,112.44,61.68,3.9000000000000004,1.4000000000000001,194
2023,8,24,11,0,0,26.700000000000003,0,19,0,101.67,62.67,3.8000000000000003,1.4000000000000001,202
2023,8,24,12,0,0,27.6,0,19.1,0,89.63,59.69,3.8000000000000003,2.1,209
2023,8,24,13,0,149,29.700000000000003,0,19.200000000000003,149,77.98,53.2,3.7,2.6,213
2023,8,24,14,0,355,33.6,0,18,355,65.81,39.56,3.6,3.5,219
2023,8,24,15,0,556,36.4,0,16.8,556,53.75,31.52,3.5,3.8000000000000003,222
2023,8,24,16,0,727,37.9,0,16.900000000000002,727,42.25,29.26,3.5,3.3000000000000003,221
2023,8,24,17,0,851,39.1,0,17.1,851,32.19,27.76,3.5,3,217
2023,8,24,18,0,918,40,0,16.900000000000002,918,25.53,26.080000000000002,3.5,2.9000000000000004,214
2023,8,24,19,0,921,40.5,0,16.5,921,25.25,24.79,3.5,2.8000000000000003,213
2023,8,24,20,0,860,40.7,0,16.3,860,31.52,24.09,3.5,2.7,214
2023,8,24,21,0,739,40.5,0,16,739,41.42,24.02,3.4000000000000004,2.5,214
2023,8,24,22,0,572,39.800000000000004,0,15.8,572,52.86,24.5,3.4000000000000004,2.3000000000000003,210
2023,8,24,23,0,374,38.6,1,15.9,374,64.9,26.310000000000002,3.3000000000000003,2,205
2023,8,25,0,0,167,35.7,0,20.1,167,77.09,40.12,3.2,0.9,199
2023,8,25,1,0,11,33.5,0,18.8,11,88.89,41.82,3.2,1,188
2023,8,25,2,0,0,32.5,0,18.2,0,100.89,42.75,3.2,1,177
2023,8,25,3,0,0,31.1,0,18.1,0,111.78,46.06,3.3000000000000003,1.1,164
2023,8,25,4,0,0,30.200000000000003,0,17.900000000000002,0,121.36,47.86,3.5,1.3,159
2023,8,25,5,0,0,29.700000000000003,0,17.7,0,128.82,48.6,3.6,1.7000000000000002,161
2023,8,25,6,0,0,29.3,0,17.6,0,133.09,49.47,3.7,2.1,163
2023,8,25,7,0,0,29.1,0,17.6,0,133.26,49.9,3.8000000000000003,2.6,164
2023,8,25,8,0,0,28.900000000000002,0,17.5,0,129.31,50.29,3.8000000000000003,2.8000000000000003,163
2023,8,25,9,0,0,28.5,0,17.8,0,122.07000000000001,52.27,3.8000000000000003,2.6,164
2023,8,25,10,0,0,28,0,18.3,0,112.64,55.71,3.7,2.3000000000000003,170
2023,8,25,11,0,0,27.200000000000003,0,18.7,0,101.84,59.6,3.6,2,177
2023,8,25,12,0,0,27.900000000000002,0,18.900000000000002,0,89.76,57.980000000000004,3.5,2.7,185
2023,8,25,13,0,144,30.1,0,18.900000000000002,144,78.11,51.04,3.4000000000000004,3.4000000000000004,193
2023,8,25,14,0,347,33.9,0,17.2,347,65.95,37.050000000000004,3.4000000000000004,3.7,201
2023,8,25,15,0,544,37.1,0,15.700000000000001,544,53.9,28.23,3.4000000000000004,3.8000000000000003,208
2023,8,25,16,0,714,39.1,0,15.9,714,42.43,25.59,3.4000000000000004,3.3000000000000003,212
2023,8,25,17,0,837,40.5,0,16.1,837,32.42,24.080000000000002,3.4000000000000004,2.8000000000000003,212
2023,8,25,18,0,904,41.400000000000006,0,16.1,904,25.85,22.98,3.4000000000000004,2.3000000000000003,207
2023,8,25,19,0,905,41.900000000000006,1,15.8,905,25.6,22,3.5,2,201
2023,8,25,20,0,842,41.900000000000006,0,15.5,842,31.84,21.59,3.5,1.8,196
2023,8,25,21,0,723,41.6,3,15.4,667,41.7,21.77,3.5,1.7000000000000002,191
2023,8,25,22,0,556,40.900000000000006,0,15.4,556,53.120000000000005,22.59,3.5,1.5,184
2023,8,25,23,0,357,39.6,3,16,262,65.15,25.14,3.6,1.2000000000000002,173
2023,8,26,0,0,155,37.2,0,20.5,155,77.34,37.85,3.6,0.7000000000000001,154
2023,8,26,1,0,0,34.9,0,19.3,0,89.12,40.07,3.6,0.9,133
2023,8,26,2,0,0,33,0,19.1,0,101.17,44.04,3.7,1.1,127
2023,8,26,3,0,0,31.900000000000002,0,18.400000000000002,0,112.08,44.68,3.7,1.5,132
2023,8,26,4,0,0,31.1,0,17.7,0,121.68,44.84,3.7,2.1,142
2023,8,26,5,0,0,30.5,0,17.2,0,129.16,44.95,3.6,2.6,149
2023,8,26,6,0,0,29.900000000000002,0,16.900000000000002,0,133.44,45.550000000000004,3.6,2.8000000000000003,155
2023,8,26,7,0,0,29.200000000000003,0,16.7,0,133.6,46.99,3.5,2.8000000000000003,161
2023,8,26,8,0,0,28.5,0,16.7,0,129.6,48.71,3.4000000000000004,2.7,168
2023,8,26,9,0,0,27.6,0,16.7,0,122.31,51.410000000000004,3.4000000000000004,2.1,175
2023,8,26,10,0,0,26.700000000000003,0,16.8,0,112.84,54.69,3.4000000000000004,1.4000000000000001,185
2023,8,26,11,0,0,26,0,17.1,0,102.01,57.980000000000004,3.5,0.9,210
2023,8,26,12,0,0,26.8,3,17.8,0,89.89,57.980000000000004,3.5,1,295
2023,8,26,13,0,139,28.200000000000003,3,17.7,98,78.25,52.86,3.6,1.9000000000000001,337
2023,8,26,14,0,340,30.700000000000003,3,17.6,262,66.09,45.53,3.6,1.9000000000000001,12
2023,8,26,15,0,540,33.7,0,17.400000000000002,540,54.050000000000004,37.9,3.6,1.9000000000000001,42
2023,8,26,16,0,710,36.9,0,16.400000000000002,710,42.61,29.75,3.6,1.3,44
2023,8,26,17,0,832,38.800000000000004,0,16,832,32.660000000000004,26.21,3.7,1.3,18
2023,8,26,18,0,901,39.900000000000006,0,15.9,901,26.17,24.52,3.7,1.9000000000000001,5
2023,8,26,19,0,901,40.5,0,15.700000000000001,901,25.96,23.56,3.8000000000000003,2.5,3
2023,8,26,20,0,840,40.400000000000006,0,15.700000000000001,840,32.17,23.66,3.8000000000000003,3.1,5
2023,8,26,21,0,716,39.800000000000004,0,16.1,716,41.99,24.97,3.9000000000000004,3.6,7
2023,8,26,22,0,550,38.6,0,16.8,550,53.38,27.92,3.9000000000000004,4,10
2023,8,26,23,0,353,36.800000000000004,0,17.7,353,65.41,32.62,4,4.2,12
2023,8,27,0,0,152,34.5,0,18.7,152,77.59,39.480000000000004,4.1000000000000005,3.8000000000000003,14
2023,8,27,1,0,0,32.300000000000004,0,19.6,0,89.35000000000001,47.03,4.2,3.1,13
2023,8,27,2,0,0,31,8,20.1,0,101.44,52.370000000000005,4.3,3,8
2023,8,27,3,0,0,30,4,20.200000000000003,0,112.37,55.72,4.4,2.8000000000000003,1
2023,8,27,4,0,0,29.200000000000003,5,19.700000000000003,0,122,56.77,4.6000000000000005,2.9000000000000004,359
2023,8,27,5,0,0,28.6,7,19.200000000000003,0,129.51,56.74,4.800000000000001,3.1,2
2023,8,27,6,0,0,28,4,18.8,0,133.79,57.35,5,3.2,8
2023,8,27,7,0,0,27.5,4,18.7,0,133.93,58.88,5.1000000000000005,3.3000000000000003,18
2023,8,27,8,0,0,26.900000000000002,3,19.1,0,129.89000000000001,62.370000000000005,5.2,3.5,31
2023,8,27,9,0,0,26.1,4,20.1,0,122.56,69.72,5.2,3.8000000000000003,41
2023,8,27,10,0,0,25.200000000000003,4,21,0,113.04,77.72,5.1000000000000005,3.6,43
2023,8,27,11,0,0,24.6,3,21.400000000000002,0,102.18,82.54,5,3.2,40
2023,8,27,12,0,0,24.6,0,21.5,0,90.01,82.73,4.9,3.3000000000000003,35
2023,8,27,13,0,135,25.900000000000002,0,21.1,135,78.39,74.83,4.800000000000001,3.6,31
2023,8,27,14,0,334,28,0,20.6,334,66.23,64.03,4.7,3.7,23
2023,8,27,15,0,530,30,0,20,530,54.21,54.99,4.6000000000000005,3.8000000000000003,16
2023,8,27,16,0,698,31.400000000000002,1,19.6,698,42.800000000000004,49.47,4.5,3.8000000000000003,12
