Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2751838,-,-,-,35.46,-97.51,0,369,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Clearsky GHI,Temperature,Cloud Type,Dew Point,GHI,Solar Zenith Angle,Relative Humidity,Precipitable Water,Wind Speed,Wind Direction
2021,2,11,22,0,375,-2.9000000000000004,7,-10.8,95,67.49,54.44,0.8,4.7,19
2021,2,11,23,0,179,-3.8000000000000003,7,-10.8,47,77.79,58.15,0.9,4.5,18
2021,2,12,0,0,15,-4.9,0,-10.8,15,88.78,63.53,0.8,4,20
2021,2,12,1,0,0,-5.9,0,-10.8,0,101.04,68.58,0.8,3.9000000000000004,18
2021,2,12,2,0,0,-6.800000000000001,4,-10.9,0,113.2,72.44,0.8,4.2,17
2021,2,12,3,0,0,-7.5,7,-11.200000000000001,0,125.37,74.72,0.7000000000000001,4.1000000000000005,19
2021,2,12,4,0,0,-8,7,-11.600000000000001,0,137.19,75.5,0.7000000000000001,4,20
2021,2,12,5,0,0,-8.4,0,-12,0,147.97,75.4,0.7000000000000001,4,19
2021,2,12,6,0,0,-8.9,1,-12.4,0,155.99,75.79,0.7000000000000001,4.3,14
2021,2,12,7,0,0,-9.3,1,-12.9,0,157.85,74.99,0.6000000000000001,4.9,7
2021,2,12,8,0,0,-9.700000000000001,1,-13.600000000000001,0,152.26,73.14,0.6000000000000001,5.6000000000000005,5
2021,2,12,9,0,0,-10,7,-14.3,0,142.46,70.85000000000001,0.5,5.9,8
2021,2,12,10,0,0,-10.200000000000001,7,-14.700000000000001,0,131,69.31,0.5,5.6000000000000005,10
2021,2,12,11,0,0,-10.5,1,-15,0,118.93,69.75,0.5,5.1000000000000005,13
2021,2,12,12,0,0,-10.5,1,-15.100000000000001,0,106.72,68.89,0.5,5,16
2021,2,12,13,0,0,-10.4,7,-15.3,0,94.65,67.38,0.5,5.2,16
2021,2,12,14,0,100,-9.600000000000001,7,-15.4,69,82.88,62.56,0.6000000000000001,5.800000000000001,18
2021,2,12,15,0,307,-8.6,7,-15.5,67,72.07000000000001,57.620000000000005,0.6000000000000001,6,20
2021,2,12,16,0,497,-7.300000000000001,4,-15.3,184,62.440000000000005,52.88,0.7000000000000001,6,21
2021,2,12,17,0,644,-5.9,4,-14.9,183,54.76,49.19,0.7000000000000001,5.7,21
2021,2,12,18,0,727,-4.6000000000000005,4,-14.4,241,49.99,46.49,0.8,5.300000000000001,24
2021,2,12,19,0,744,-3.6,4,-13.9,253,49.01,44.76,0.8,5,26
2021,2,12,20,0,687,-3,7,-13.5,222,52.04,44.27,0.9,4.5,30
2021,2,12,21,0,568,-3.2,4,-13.200000000000001,170,58.45,45.910000000000004,0.9,4.4,32
2021,2,12,22,0,396,-4.1000000000000005,7,-13.200000000000001,156,67.24,49.29,0.9,4.4,32
2021,2,12,23,0,193,-5.300000000000001,8,-13.100000000000001,139,77.57000000000001,54.08,0.9,4.2,33
2021,2,13,0,0,17,-6.4,7,-13.100000000000001,8,88.60000000000001,58.86,0.9,4.2,33
2021,2,13,1,0,0,-7.300000000000001,0,-13.200000000000001,0,100.86,62.550000000000004,0.9,4.4,32
2021,2,13,2,0,0,-8.200000000000001,7,-13.5,0,113.02,65.69,1,4.6000000000000005,33
2021,2,13,3,0,0,-8.8,7,-13.9,0,125.18,66.7,1,4.6000000000000005,34
2021,2,13,4,0,0,-9.1,7,-14.3,0,136.99,65.84,1,4.6000000000000005,34
2021,2,13,5,0,0,-9.5,7,-14.8,0,147.72,65.24,1,4.6000000000000005,33
2021,2,13,6,0,0,-9.8,7,-15.3,0,155.68,64.01,1.1,4.6000000000000005,32
2021,2,13,7,0,0,-10.100000000000001,8,-15.8,0,157.51,62.82,1.1,4.6000000000000005,30
2021,2,13,8,0,0,-10.5,7,-16.400000000000002,0,151.98,62.13,1.1,4.7,26
2021,2,13,9,0,0,-10.9,7,-16.8,0,142.24,61.61,1,4.800000000000001,21
2021,2,13,10,0,0,-11.3,0,-17.2,0,130.8,61.49,0.9,4.800000000000001,19
2021,2,13,11,0,0,-11.700000000000001,0,-17.6,0,118.74000000000001,61.79,0.9,4.7,19
2021,2,13,12,0,0,-12.200000000000001,0,-17.900000000000002,0,106.53,62.56,0.9,4.9,15
2021,2,13,13,0,0,-12.3,0,-18.2,0,94.45,61.300000000000004,0.9,5.2,14
2021,2,13,14,0,99,-11.600000000000001,0,-18.5,99,82.67,56.85,0.9,5.6000000000000005,16
2021,2,13,15,0,304,-10.700000000000001,4,-18.5,224,71.83,52.9,0.9,5.7,18
2021,2,13,16,0,497,-9.8,4,-18.3,391,62.17,49.980000000000004,0.8,5.7,19
2021,2,13,17,0,644,-8.8,4,-18,473,54.45,47.45,0.8,5.5,20
2021,2,13,18,0,728,-7.5,4,-17.400000000000002,681,49.660000000000004,44.94,0.8,5.2,19
2021,2,13,19,0,745,-6.6000000000000005,4,-16.900000000000002,613,48.67,43.85,0.8,5,17
2021,2,13,20,0,691,-6.4,4,-16.5,601,51.72,44.49,0.8,4.800000000000001,17
2021,2,13,21,0,571,-6.4,0,-16.3,571,58.160000000000004,45.410000000000004,0.8,4.7,20
2021,2,13,22,0,397,-6.6000000000000005,1,-16.2,397,67,46.51,0.8,4.6000000000000005,23
2021,2,13,23,0,193,-7.2,4,-16.2,132,77.35000000000001,48.67,0.8,4.6000000000000005,24
2021,2,14,0,0,17,-7.800000000000001,8,-16.2,12,88.42,50.86,0.9,4.6000000000000005,26
2021,2,14,1,0,0,-8.200000000000001,0,-16.3,0,100.68,52.04,1,4.800000000000001,30
2021,2,14,2,0,0,-8.6,0,-16.400000000000002,0,112.84,53.14,1.1,4.9,35
2021,2,14,3,0,0,-9.1,8,-16.7,0,125,54.230000000000004,1.2000000000000002,5.1000000000000005,42
2021,2,14,4,0,0,-9.600000000000001,7,-16.900000000000002,0,136.78,55.35,1.2000000000000002,5.300000000000001,45
2021,2,14,5,0,0,-10.3,7,-17,0,147.48,57.93,1.3,5.4,44
2021,2,14,6,0,0,-11.100000000000001,8,-17,0,155.37,61.68,1.3,5.4,41
2021,2,14,7,0,0,-11.700000000000001,7,-17.1,0,157.18,64.04,1.3,5.4,40
2021,2,14,8,0,0,-12.3,7,-17.400000000000002,0,151.70000000000002,65.6,1.2000000000000002,5.4,37
2021,2,14,9,0,0,-12.600000000000001,7,-17.7,0,142,65.49,1.2000000000000002,5.5,31
2021,2,14,10,0,0,-12.9,7,-18,0,130.6,65.83,1.1,5.800000000000001,24
2021,2,14,11,0,0,-13.100000000000001,8,-18.3,0,118.54,65.04,1,6.2,22
2021,2,14,12,0,0,-13.4,8,-18.7,0,106.33,64.35,1,6.5,23
2021,2,14,13,0,0,-13.700000000000001,6,-19.1,0,94.25,63.870000000000005,1,6.6000000000000005,21
2021,2,14,14,0,99,-13.700000000000001,7,-19.400000000000002,78,82.45,62.1,1,6.800000000000001,21
2021,2,14,15,0,301,-13.700000000000001,6,-19.6,119,71.58,61,1,7,23
2021,2,14,16,0,491,-13.5,6,-19.700000000000003,215,61.89,59.6,1,7,23
2021,2,14,17,0,637,-13.100000000000001,7,-19.700000000000003,497,54.14,57.83,1,7,24
2021,2,14,18,0,723,-12.8,6,-19.5,422,49.32,57.13,1,7,23
2021,2,14,19,0,740,-12.600000000000001,6,-19.3,412,48.33,57.42,1,7,22
2021,2,14,20,0,686,-12.600000000000001,6,-19,299,51.4,58.730000000000004,1,6.800000000000001,21
2021,2,14,21,0,570,-12.700000000000001,6,-18.8,263,57.88,60.46,0.9,6.6000000000000005,19
2021,2,14,22,0,399,-12.9,6,-18.6,152,66.75,62.26,0.9,6.4,16
2021,2,14,23,0,197,-13.3,6,-18.7,53,77.13,64.02,0.9,6.4,14
2021,2,15,0,0,20,-13.5,6,-18.8,7,88.23,64.21000000000001,0.9,6.4,13
2021,2,15,1,0,0,-13.700000000000001,6,-19.200000000000003,0,100.49000000000001,63.35,0.8,6.4,9
2021,2,15,2,0,0,-13.9,6,-19.5,0,112.66,62.34,0.8,6.300000000000001,7
2021,2,15,3,0,0,-14.200000000000001,6,-20,0,124.81,61.68,0.8,6.6000000000000005,10
2021,2,15,4,0,0,-14.5,7,-20.3,0,136.58,61.15,0.8,6.7,10
2021,2,15,5,0,0,-14.8,7,-20.8,0,147.23,60.15,0.7000000000000001,6.300000000000001,6
2021,2,15,6,0,0,-15.200000000000001,1,-21.3,0,155.05,59.72,0.7000000000000001,6.4,5
2021,2,15,7,0,0,-15.600000000000001,7,-21.900000000000002,0,156.84,58.49,0.7000000000000001,6.800000000000001,5
2021,2,15,8,0,0,-15.9,7,-22.400000000000002,0,151.41,57.230000000000004,0.7000000000000001,6.6000000000000005,4
2021,2,15,9,0,0,-16.3,7,-22.900000000000002,0,141.76,56.76,0.6000000000000001,6.300000000000001,3
2021,2,15,10,0,0,-16.7,6,-23.400000000000002,0,130.38,56.35,0.6000000000000001,6.2,1
2021,2,15,11,0,0,-17.1,7,-23.8,0,118.34,56.02,0.5,6,359
2021,2,15,12,0,0,-17.5,7,-24.200000000000003,0,106.13,55.83,0.5,5.9,360
2021,2,15,13,0,0,-17.7,1,-24.6,0,94.04,55.02,0.5,5.9,358
2021,2,15,14,0,112,-17.3,0,-24.8,112,82.23,52.27,0.5,6.1000000000000005,355
2021,2,15,15,0,320,-16.400000000000002,4,-24.700000000000003,253,71.33,48.84,0.6000000000000001,6,355
2021,2,15,16,0,513,-15.3,4,-24.200000000000003,496,61.61,46.4,0.6000000000000001,5.9,355
2021,2,15,17,0,661,-14.3,0,-23.700000000000003,661,53.83,44.74,0.6000000000000001,5.7,354
2021,2,15,18,0,752,-13.3,0,-23.200000000000003,752,48.980000000000004,43.28,0.5,5.6000000000000005,354
2021,2,15,19,0,769,-12.700000000000001,0,-22.700000000000003,769,47.99,43.04,0.5,5.4,354
2021,2,15,20,0,715,-12.4,0,-22.3,715,51.08,43.45,0.5,5.2,352
2021,2,15,21,0,594,-12.600000000000001,0,-22.1,594,57.6,44.980000000000004,0.5,5,350
2021,2,15,22,0,419,-13.100000000000001,0,-22,419,66.5,47.03,0.5,4.800000000000001,348
2021,2,15,23,0,210,-13.9,0,-22.1,210,76.92,50.1,0.5,4.6000000000000005,347
2021,2,16,0,0,23,-14.5,1,-22.1,23,88.05,52.31,0.5,4.3,347
2021,2,16,1,0,0,-15,7,-22.200000000000003,0,100.31,54.24,0.4,4.1000000000000005,350
2021,2,16,2,0,0,-15.5,8,-22.3,0,112.48,55.79,0.4,3.7,353
2021,2,16,3,0,0,-15.9,0,-22.5,0,124.63000000000001,56.800000000000004,0.4,3.2,353
2021,2,16,4,0,0,-16.3,7,-22.6,0,136.37,58.1,0.4,2.9000000000000004,355
2021,2,16,5,0,0,-16.6,1,-22.8,0,146.97,58.95,0.4,2.7,356
2021,2,16,6,0,0,-16.900000000000002,0,-22.8,0,154.73,59.96,0.30000000000000004,2.4000000000000004,355
2021,2,16,7,0,0,-17.3,0,-22.900000000000002,0,156.49,61.660000000000004,0.30000000000000004,2.2,357
2021,2,16,8,0,0,-17.5,0,-23,0,151.11,62.34,0.30000000000000004,1.8,356
2021,2,16,9,0,0,-17.8,1,-23,0,141.52,63.74,0.30000000000000004,1.4000000000000001,355
2021,2,16,10,0,0,-18.2,0,-23,0,130.17000000000002,65.75,0.30000000000000004,1.2000000000000002,2
2021,2,16,11,0,0,-18.400000000000002,0,-23.1,0,118.14,66.71000000000001,0.4,1,13
2021,2,16,12,0,0,-18.6,0,-23.1,0,105.93,67.61,0.4,0.7000000000000001,44
2021,2,16,13,0,0,-18.5,0,-23.1,0,93.83,67.23,0.4,0.9,93
2021,2,16,14,0,118,-17.5,0,-22.8,118,82,63.46,0.5,1.3,115
2021,2,16,15,0,331,-15.9,1,-22.200000000000003,331,71.08,58.620000000000005,0.5,1.6,120
2021,2,16,16,0,522,-13.8,0,-21.200000000000003,522,61.33,53.65,0.6000000000000001,2,118
2021,2,16,17,0,669,-11.600000000000001,8,-20,581,53.51,49.75,0.6000000000000001,1.9000000000000001,132
2021,2,16,18,0,751,-9.5,7,-18.8,494,48.64,46.7,0.7000000000000001,2.4000000000000004,129
2021,2,16,19,0,767,-8.3,7,-17.900000000000002,440,47.65,45.910000000000004,0.7000000000000001,3,122
2021,2,16,20,0,710,-8.3,6,-17.400000000000002,299,50.76,48.1,0.8,3.2,125
2021,2,16,21,0,586,-8.6,7,-16.6,399,57.31,52.56,0.9,3.4000000000000004,127
2021,2,16,22,0,409,-9,6,-15.4,150,66.25,59.71,1,3.5,126
2021,2,16,23,0,202,-9.600000000000001,6,-14.4,65,76.7,68.06,1,3.2,125
2021,2,17,0,0,22,-10,6,-13.700000000000001,9,87.88,74.07000000000001,1,2.7,124
2021,2,17,1,0,0,-10.3,6,-13.5,0,100.12,77.15,1,2.5,121
2021,2,17,2,0,0,-10.4,7,-13.5,0,112.3,78.04,0.9,2.6,116
2021,2,17,3,0,0,-10.3,6,-13.4,0,124.44,78.22,0.9,2.6,116
2021,2,17,4,0,0,-10.200000000000001,7,-13.100000000000001,0,136.16,79.37,0.9,2.4000000000000004,116
2021,2,17,5,0,0,-10.100000000000001,7,-12.8,0,146.72,80.60000000000001,0.9,2.2,115
2021,2,17,6,0,0,-10,7,-12.600000000000001,0,154.41,81.60000000000001,0.9,1.9000000000000001,111
2021,2,17,7,0,0,-10.100000000000001,7,-12.3,0,156.14000000000001,84.03,0.9,1.7000000000000002,102
2021,2,17,8,0,0,-10.100000000000001,7,-12,0,150.81,85.82000000000001,0.8,1.6,96
2021,2,17,9,0,0,-10.200000000000001,4,-11.9,0,141.27,87.49,0.8,1.6,80
2021,2,17,10,0,0,-10.4,4,-11.9,0,129.95,88.82000000000001,0.8,1.6,69
2021,2,17,11,0,0,-10.600000000000001,4,-12,0,117.93,89.72,0.8,1.7000000000000002,64
2021,2,17,12,0,0,-10.8,5,-12.100000000000001,0,105.72,90.09,0.8,1.8,57
2021,2,17,13,0,0,-10.700000000000001,4,-12.200000000000001,0,93.61,88.54,0.8,1.9000000000000001,51
2021,2,17,14,0,105,-9.5,4,-12,56,81.77,82.21000000000001,0.8,1.9000000000000001,55
2021,2,17,15,0,311,-8.200000000000001,4,-12,207,70.83,73.93,0.8,1.4000000000000001,49
2021,2,17,16,0,506,-7,4,-12,471,61.04,67.62,0.8,1.5,30
2021,2,17,17,0,656,-5.800000000000001,1,-11.700000000000001,656,53.19,62.89,0.8,1.8,19
2021,2,17,18,0,748,-4.6000000000000005,4,-11.4,254,48.29,59.01,0.7000000000000001,2.2,15
2021,2,17,19,0,766,-3.6,4,-11.100000000000001,575,47.300000000000004,56.15,0.7000000000000001,2.6,12
2021,2,17,20,0,713,-3.2,7,-10.8,681,50.44,55.6,0.7000000000000001,3,11
2021,2,17,21,0,593,-3.3000000000000003,4,-10.8,379,57.03,56.08,0.7000000000000001,3.2,11
2021,2,17,22,0,420,-3.8000000000000003,4,-10.9,247,66.01,57.910000000000004,0.6000000000000001,3.2,13
2021,2,17,23,0,212,-4.6000000000000005,4,-10.9,121,76.49,61.33,0.6000000000000001,2.8000000000000003,15
2021,2,18,0,0,25,-5.5,4,-10.9,13,87.7,65.68,0.6000000000000001,2.4000000000000004,12
2021,2,18,1,0,0,-6,8,-10.600000000000001,0,99.94,69.75,0.6000000000000001,2.4000000000000004,3
2021,2,18,2,0,0,-6.5,4,-10.600000000000001,0,112.12,72.93,0.6000000000000001,2.3000000000000003,355
2021,2,18,3,0,0,-7,7,-10.600000000000001,0,124.25,75.38,0.6000000000000001,2.4000000000000004,348
2021,2,18,4,0,0,-7.5,8,-10.8,0,135.95,77.27,0.6000000000000001,2.6,346
2021,2,18,5,0,0,-8.200000000000001,7,-11.100000000000001,0,146.47,79.71000000000001,0.6000000000000001,2.7,347
2021,2,18,6,0,0,-9.3,4,-11.5,0,154.09,83.75,0.5,2.7,351
2021,2,18,7,0,0,-10.100000000000001,4,-11.9,0,155.79,86.60000000000001,0.5,2.9000000000000004,355
2021,2,18,8,0,0,-10.700000000000001,1,-12.200000000000001,0,150.5,88.95,0.5,3.2,359
2021,2,18,9,0,0,-11.100000000000001,1,-12.3,0,141.01,90.53,0.5,3.3000000000000003,1
2021,2,18,10,0,0,-11.4,1,-12.5,0,129.72,91.7,0.5,3.3000000000000003,6
2021,2,18,11,0,0,-11.600000000000001,1,-12.700000000000001,0,117.72,91.73,0.5,2.6,11
2021,2,18,12,0,0,-11.600000000000001,1,-12.8,0,105.5,90.7,0.5,1.8,359
2021,2,18,13,0,0,-11.5,1,-13.100000000000001,0,93.39,88.26,0.5,2.3000000000000003,320
2021,2,18,14,0,121,-9.4,0,-12.100000000000001,121,81.54,80.47,0.5,3.1,334
2021,2,18,15,0,333,-6.6000000000000005,0,-11.5,333,70.56,68.04,0.5,4.1000000000000005,358
2021,2,18,16,0,530,-4.6000000000000005,0,-11.3,530,60.75,59.69,0.5,4.800000000000001,2
2021,2,18,17,0,680,-2.8000000000000003,0,-10.8,680,52.870000000000005,54.120000000000005,0.5,4.9,2
2021,2,18,18,0,767,-1.6,0,-10,767,47.94,52.870000000000005,0.5,5,2
2021,2,18,19,0,785,-0.8,0,-9.3,785,46.95,52.64,0.5,5,2
2021,2,18,20,0,731,-0.30000000000000004,0,-8.8,731,50.120000000000005,52.84,0.5,4.9,2
2021,2,18,21,0,610,-0.30000000000000004,0,-8.5,610,56.74,54.14,0.5,4.7,0
2021,2,18,22,0,434,-1,0,-8.4,434,65.76,57.04,0.5,4.2,358
2021,2,18,23,0,224,-2.7,0,-8.700000000000001,224,76.27,63.39,0.5,3,357
2021,2,19,0,0,30,-5.4,1,-8.9,30,87.51,76.65,0.5,1.6,355
2021,2,19,1,0,0,-6.6000000000000005,1,-9.4,0,99.76,80.56,0.5,1.5,352
2021,2,19,2,0,0,-7.5,1,-9.600000000000001,0,111.94,84.65,0.5,1.5,345
2021,2,19,3,0,0,-8.200000000000001,1,-9.700000000000001,0,124.07000000000001,88.92,0.5,1.5,341
2021,2,19,4,0,0,-8.8,1,-9.700000000000001,0,135.74,93.06,0.6000000000000001,1.4000000000000001,338
2021,2,19,5,0,0,-9.200000000000001,1,-9.700000000000001,0,146.21,95.99000000000001,0.6000000000000001,1.2000000000000002,336
2021,2,19,6,0,0,-9.1,1,-9.700000000000001,0,153.77,95.72,0.6000000000000001,1,335
2021,2,19,7,0,0,-9.1,1,-9.600000000000001,0,155.44,95.98,0.5,1,330
2021,2,19,8,0,0,-9.600000000000001,1,-9.700000000000001,0,150.19,99.51,0.5,1,317
2021,2,19,9,0,0,-10.200000000000001,1,-10.200000000000001,0,140.75,100,0.5,1,303
2021,2,19,10,0,0,-10.600000000000001,0,-10.600000000000001,0,129.49,100,0.5,1.1,293
2021,2,19,11,0,0,-10.8,0,-10.8,0,117.5,100,0.5,1.1,282
2021,2,19,12,0,0,-10.9,0,-10.9,0,105.29,100,0.5,1.1,271
2021,2,19,13,0,0,-9.9,1,-10.100000000000001,0,93.16,98.09,0.5,1.1,259
2021,2,19,14,0,132,-6.4,0,-9.4,132,81.3,79.34,0.5,2.1,241
2021,2,19,15,0,348,-3,0,-8.9,348,70.3,63.99,0.5,2.7,215
2021,2,19,16,0,540,-0.6000000000000001,0,-8.200000000000001,540,60.45,56.65,0.6000000000000001,3.3000000000000003,208
2021,2,19,17,0,688,1.1,0,-7.4,688,52.54,53.19,0.6000000000000001,3.7,204
2021,2,19,18,0,770,2.4000000000000004,0,-6.800000000000001,770,47.59,50.84,0.7000000000000001,4,202
2021,2,19,19,0,786,3.3000000000000003,0,-6.300000000000001,786,46.59,49.46,0.7000000000000001,4.1000000000000005,202
2021,2,19,20,0,732,3.8000000000000003,0,-5.800000000000001,732,49.79,49.39,0.7000000000000001,4.1000000000000005,204
2021,2,19,21,0,612,3.7,1,-5.4,612,56.46,51.370000000000005,0.7000000000000001,4,205
2021,2,19,22,0,437,3,0,-5,437,65.51,55.63,0.7000000000000001,3.6,206
2021,2,19,23,0,230,0.1,0,-4.2,230,76.06,72.95,0.6000000000000001,1.8,200
2021,2,20,0,0,32,-2.5,0,-5.300000000000001,32,87.33,81.28,0.6000000000000001,1.7000000000000002,188
2021,2,20,1,0,0,-2.7,0,-5.4,0,99.57000000000001,81.88,0.6000000000000001,2,179
2021,2,20,2,0,0,-2.9000000000000004,1,-5.5,0,111.76,82.54,0.6000000000000001,2.4000000000000004,176
2021,2,20,3,0,0,-3.1,0,-5.5,0,123.88000000000001,83.32000000000001,0.6000000000000001,2.6,180
2021,2,20,4,0,0,-3.3000000000000003,1,-5.6000000000000005,0,135.53,84.21000000000001,0.6000000000000001,2.7,186
2021,2,20,5,0,0,-3.9000000000000004,0,-5.800000000000001,0,145.95000000000002,86.96000000000001,0.6000000000000001,2.5,190
2021,2,20,6,0,0,-4.6000000000000005,0,-5.9,0,153.44,90.60000000000001,0.6000000000000001,2.4000000000000004,192
2021,2,20,7,0,0,-5.1000000000000005,0,-6,0,155.08,93.68,0.6000000000000001,2.4000000000000004,194
2021,2,20,8,0,0,-5.5,0,-6,0,149.87,96.38,0.6000000000000001,2.4000000000000004,196
2021,2,20,9,0,0,-5.9,0,-6,0,140.48,99.4,0.7000000000000001,2.4000000000000004,199
2021,2,20,10,0,0,-6.300000000000001,7,-6.300000000000001,0,129.25,100,0.7000000000000001,2,198
2021,2,20,11,0,0,-6.4,0,-6.4,0,117.27,100,0.7000000000000001,1.8,192
2021,2,20,12,0,0,-6.2,0,-6.300000000000001,0,105.06,99.62,0.7000000000000001,2.2,184
2021,2,20,13,0,0,-5.6000000000000005,0,-6.300000000000001,0,92.93,94.69,0.7000000000000001,2.8000000000000003,181
2021,2,20,14,0,130,-3.6,0,-5.300000000000001,130,81.06,88.2,0.7000000000000001,2.9000000000000004,178
2021,2,20,15,0,343,-0.5,0,-3.9000000000000004,343,70.03,77.84,0.7000000000000001,3.1,176
2021,2,20,16,0,535,2.7,0,-2.4000000000000004,535,60.15,69.02,0.8,3.3000000000000003,172
2021,2,20,17,0,681,5.5,0,-1.4000000000000001,681,52.2,61.31,0.8,3.8000000000000003,169
2021,2,20,18,0,763,7.6000000000000005,0,-0.5,763,47.230000000000004,56.47,0.8,4.4,168
2021,2,20,19,0,776,9.200000000000001,0,-0.1,776,46.24,52.36,0.9,5.1000000000000005,169
2021,2,20,20,0,718,10,0,0.2,718,49.46,50.42,1,5.6000000000000005,172
2021,2,20,21,0,598,10,0,0.30000000000000004,598,56.17,50.800000000000004,1,5.7,172
2021,2,20,22,0,422,8.700000000000001,0,0.7000000000000001,422,65.27,57.18,1.1,4.800000000000001,169
2021,2,20,23,0,217,5.4,0,0.8,217,75.84,72.17,1.1,3.8000000000000003,165
2021,2,21,0,0,31,2.8000000000000003,1,0.4,31,87.16,84.26,1.1,3.9000000000000004,161
2021,2,21,1,0,0,2.5,0,0.5,0,99.39,86.38,1.1,4.800000000000001,159
2021,2,21,2,0,0,1.9000000000000001,7,0.4,0,111.58,89.54,1.2000000000000002,4.9,160
2021,2,21,3,0,0,1.5,7,0.30000000000000004,0,123.69,91.58,1.2000000000000002,5,162
2021,2,21,4,0,0,1.3,7,0.30000000000000004,0,135.31,92.74,1.2000000000000002,5.1000000000000005,162
2021,2,21,5,0,0,1.3,7,0.30000000000000004,0,145.69,93.12,1.1,5.300000000000001,163
2021,2,21,6,0,0,1.2000000000000002,7,0.30000000000000004,0,153.11,94.04,1.2000000000000002,5.6000000000000005,165
2021,2,21,7,0,0,1,7,0.30000000000000004,0,154.72,95.35000000000001,1.2000000000000002,5.9,167
2021,2,21,8,0,0,0.8,7,0.30000000000000004,0,149.55,96.73,1.2000000000000002,6.300000000000001,169
2021,2,21,9,0,0,0.8,7,0.5,0,140.21,97.88,1.3,6.300000000000001,173
2021,2,21,10,0,0,1,7,0.8,0,129,98.73,1.4000000000000001,6.4,176
2021,2,21,11,0,0,1.1,1,1.1,0,117.04,100,1.4000000000000001,6.5,176
2021,2,21,12,0,0,1.4000000000000001,0,1.3,0,104.84,99.58,1.2000000000000002,6.2,185
2021,2,21,13,0,0,2.5,7,2.2,0,92.7,97.55,1,6.800000000000001,202
2021,2,21,14,0,125,3.5,0,2.7,125,80.81,94.71000000000001,0.9,6.4,216
2021,2,21,15,0,335,4.800000000000001,0,2.6,335,69.76,85.43,0.9,6.1000000000000005,232
2021,2,21,16,0,530,7,0,2,530,59.85,70.5,0.9,5.5,256
2021,2,21,17,0,679,9.5,4,1.7000000000000002,419,51.870000000000005,58.25,0.9,5.1000000000000005,293
2021,2,21,18,0,759,11.200000000000001,0,1.9000000000000001,759,46.87,52.6,1,5.5,317
2021,2,21,19,0,776,12.200000000000001,0,2,776,45.88,49.64,1,6,325
2021,2,21,20,0,724,13,0,1.8,724,49.13,46.42,1,6,325
2021,2,21,21,0,608,13.3,0,1.1,608,55.89,43.49,1,5.9,323
2021,2,21,22,0,439,12.3,0,0.5,439,65.02,44.480000000000004,0.9,5.1000000000000005,324
2021,2,21,23,0,235,8.4,0,0.5,235,75.63,57.61,0.8,3.1,327
2021,2,22,0,0,37,4.3,0,-0.5,37,86.97,70.86,0.7000000000000001,2.5,330
2021,2,22,1,0,0,2.9000000000000004,0,-1.3,0,99.21000000000001,73.74,0.7000000000000001,2.3000000000000003,331
2021,2,22,2,0,0,1.5,0,-2.4000000000000004,0,111.4,75.35000000000001,0.6000000000000001,2,332
2021,2,22,3,0,0,0.30000000000000004,0,-3.7,0,123.5,74.74,0.5,1.8,335
2021,2,22,4,0,0,-0.7000000000000001,0,-4.800000000000001,0,135.1,73.62,0.5,1.7000000000000002,339
2021,2,22,5,0,0,-1.1,0,-5.9,0,145.42000000000002,69.97,0.5,1.5,343
2021,2,22,6,0,0,-0.1,0,-6.7,0,152.78,61.120000000000005,0.5,1.4000000000000001,349
2021,2,22,7,0,0,1.8,0,-7.5,0,154.35,50.22,0.5,0.9,344
2021,2,22,8,0,0,2.6,0,-7.9,0,149.22,46.050000000000004,0.5,0.6000000000000001,245
2021,2,22,9,0,0,1.2000000000000002,0,-7.5,0,139.93,52.45,0.5,1.2000000000000002,233
2021,2,22,10,0,0,-0.5,0,-6.9,0,128.76,61.9,0.5,1.4000000000000001,243
2021,2,22,11,0,0,-1.3,0,-6.5,0,116.81,67.7,0.5,1.5,245
2021,2,22,12,0,0,-1.5,0,-6.2,0,104.61,70.5,0.6000000000000001,1.7000000000000002,249
2021,2,22,13,0,0,0.2,0,-5.1000000000000005,0,92.46000000000001,67.34,0.6000000000000001,2.3000000000000003,249
2021,2,22,14,0,141,4,0,-4.7,141,80.56,52.92,0.6000000000000001,3.9000000000000004,243
2021,2,22,15,0,352,7.1000000000000005,0,-3,352,69.49,48.51,0.6000000000000001,3.5,233
